trigger_time,trigger_date,source_file,symbol_code,symbol_name_raw,signal_group,buy_decision,signal_tier,buy_score,probability_value,expected_return_t1_pct,entry_date,entry_price,t1_close,t3_close,t5_close,t1_return_pct,t3_return_pct,t5_return_pct,max_gain_pct,max_loss_pct,max_drawdown_pct,weekly_trend_score,relative_strength_score,daily_entry_score,catalyst_score,capital_flow_score,technical_score,market_regime_score,tradeability_score,risk_reward_score,data_quality_score,ma20_deviation_pct,prev_day_gain_pct,flow_data_available,primary_catalyst,consensus_score,future_evidence_count,tier_confidence,recommended_position_size_pct,strategy,_eval_error
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,688525,佰维存储,research,,,,,,20260707,432.22,396.22,388.5,358.37,-8.3291,-10.1152,-17.0862,0.0,-24.4227,-24.4227,100.0,100.0,82.0,,,,,,,,14.3,6.26,,,,,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,601211,国泰海通,research,,,,,,20260707,19.55,18.72,18.3,18.17,-4.2455,-6.3939,-7.0588,0.0,-9.2072,-9.2072,46.0,100.0,82.0,,,,,,,,12.0,2.22,,,,,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,601211,国泰海通,consensus,,,,,,20260707,19.55,18.72,18.3,18.17,-4.2455,-6.3939,-7.0588,0.0,-9.2072,-9.2072,46.0,100.0,82.0,,,,,,,,12.0,2.22,,,,,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,000703,恒逸石化,consensus,,,,,,20260707,15.0,13.72,13.73,14.54,-8.5333,-8.4667,-3.0667,0.0,-13.2667,-13.2667,100.0,75.7,74.0,,,,,,,,10.1,4.26,,,,,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,600353,旭光电子,consensus,,,,,,20260707,45.55,37.16,42.2,41.28,-18.4193,-7.3546,-9.3743,0.0,-19.6268,-19.6268,100.0,100.0,58.0,,,,,,,,14.3,1.5,,,,,,,momentum,
2026-07-06 18:00:00,20260706,20260706_2026-07-06_18-00-00.json,688525,佰维存储,consensus,,,,,,20260707,432.22,396.22,388.5,358.37,-8.3291,-10.1152,-17.0862,0.0,-24.4227,-24.4227,100.0,100.0,82.0,,,,,,,,14.3,6.26,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603663,三祥新材,buy_passed,buy,B,95.84,0.5636,0.772,20260811,40.05,41.31,42.08,45.87,3.1461,5.0687,14.5318,20.0499,-0.8739,-0.8739,54.0,46.81,82.0,44.17,48.0,47.0,62.0,68.0,43.14,65.0,2.2,1.42,True,False,10.0,0.0,80.28,12.0,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,601869,长飞光纤,buy_passed,buy,A,99.5,0.6556,1.3,20260811,333.71,345.5,354.89,383.31,3.533,6.3468,14.8632,19.1783,0.0,0.0,54.0,24.27,74.0,60.17,60.0,47.0,62.0,68.0,54.62,65.0,1.6,1.3,True,True,10.0,0.0,85.19,15.0,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002902,铭普光磁,buy_passed,buy,B,92.36,0.6004,0.569,20260811,24.08,25.18,25.59,26.14,4.5681,6.2708,8.5548,10.5897,0.0,0.0,0.0,4.64,74.0,52.17,60.0,55.56,62.0,68.0,46.12,65.0,6.4,-1.39,True,False,10.0,0.0,78.69,12.0,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603259,药明康德,buy_passed,buy,A,87.0,0.72,2.234,20260811,160.41,159.04,159.24,167.18,-0.8541,-0.7294,4.2204,5.168,-2.0323,-2.0323,100.0,100.0,72.0,54.64,30.0,57.0,62.0,68.0,53.6,65.0,22.4,4.21,True,False,10.0,0.0,81.47,15.0,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002156,通富微电,watch,watch,,77.17,0.582,0.385,20260811,62.49,62.86,62.96,70.66,0.5921,0.7521,13.0741,16.1146,-2.0483,-2.0483,84.0,35.76,26.0,52.17,30.0,32.65,62.0,68.0,57.08,65.0,-4.9,-2.35,True,False,10.0,0.0,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603259,药明康德,research,,,,,,20260811,160.41,159.04,159.24,167.18,-0.8541,-0.7294,4.2204,5.168,-2.0323,-2.0323,100.0,100.0,72.0,,,,,,,,22.4,4.21,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603663,三祥新材,research,,,,,,20260811,40.05,41.31,42.08,45.87,3.1461,5.0687,14.5318,20.0499,-0.8739,-0.8739,54.0,46.81,82.0,,,,,,,,2.2,1.42,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002602,世纪华通,research,,,,,,20260811,14.4,14.29,14.6,14.26,-0.7639,1.3889,-0.9722,1.7361,-4.7222,-4.7222,16.0,53.82,74.0,,,,,,,,6.6,3.92,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603296,华勤技术,research,,,,,,20260811,80.28,79.02,85.96,84.85,-1.5695,7.0752,5.6926,9.7409,-2.9895,-2.9895,100.0,57.47,50.0,,,,,,,,0.2,-1.22,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,601869,长飞光纤,research,,,,,,20260811,333.71,345.5,354.89,383.31,3.533,6.3468,14.8632,19.1783,0.0,0.0,54.0,24.27,74.0,,,,,,,,1.6,1.3,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002902,铭普光磁,research,,,,,,20260811,24.08,25.18,25.59,26.14,4.5681,6.2708,8.5548,10.5897,0.0,0.0,0.0,4.64,74.0,,,,,,,,6.4,-1.39,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,688525,佰维存储,research,,,,,,20260811,238.9,244.88,242.0,253.18,2.5031,1.2976,5.9774,9.7949,-1.6325,-1.6325,54.0,0.0,50.0,,,,,,,,-2.3,-1.18,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002156,通富微电,research,,,,,,20260811,62.49,62.86,62.96,70.66,0.5921,0.7521,13.0741,16.1146,-2.0483,-2.0483,84.0,35.76,26.0,,,,,,,,-4.9,-2.35,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,688320,禾川科技,research,,,,,,20260811,31.28,36.86,35.09,35.83,17.8389,12.1803,14.546,19.2455,0.0,0.0,0.0,25.57,74.0,,,,,,,,7.5,-0.92,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603259,药明康德,consensus,,,,,,20260811,160.41,159.04,159.24,167.18,-0.8541,-0.7294,4.2204,5.168,-2.0323,-2.0323,100.0,100.0,72.0,,,,,,,,22.4,4.21,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,601869,长飞光纤,consensus,,,,,,20260811,333.71,345.5,354.89,383.31,3.533,6.3468,14.8632,19.1783,0.0,0.0,54.0,24.27,74.0,,,,,,,,1.6,1.3,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,688525,佰维存储,consensus,,,,,,20260811,238.9,244.88,242.0,253.18,2.5031,1.2976,5.9774,9.7949,-1.6325,-1.6325,54.0,0.0,50.0,,,,,,,,-2.3,-1.18,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002902,铭普光磁,consensus,,,,,,20260811,24.08,25.18,25.59,26.14,4.5681,6.2708,8.5548,10.5897,0.0,0.0,0.0,4.64,74.0,,,,,,,,6.4,-1.39,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002156,通富微电,consensus,,,,,,20260811,62.49,62.86,62.96,70.66,0.5921,0.7521,13.0741,16.1146,-2.0483,-2.0483,84.0,35.76,26.0,,,,,,,,-4.9,-2.35,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603663,三祥新材,consensus,,,,,,20260811,40.05,41.31,42.08,45.87,3.1461,5.0687,14.5318,20.0499,-0.8739,-0.8739,54.0,46.81,82.0,,,,,,,,2.2,1.42,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,002602,世纪华通,consensus,,,,,,20260811,14.4,14.29,14.6,14.26,-0.7639,1.3889,-0.9722,1.7361,-4.7222,-4.7222,16.0,53.82,74.0,,,,,,,,6.6,3.92,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,603296,华勤技术,consensus,,,,,,20260811,80.28,79.02,85.96,84.85,-1.5695,7.0752,5.6926,9.7409,-2.9895,-2.9895,100.0,57.47,50.0,,,,,,,,0.2,-1.22,,,,,,,momentum,
2026-08-10 18:00:00,20260810,20260810_2026-08-10_18-00-00.json,688320,禾川科技,consensus,,,,,,20260811,31.28,36.86,35.09,35.83,17.8389,12.1803,14.546,19.2455,0.0,0.0,0.0,25.57,74.0,,,,,,,,7.5,-0.92,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300149,睿智医药,buy_passed,buy,A,99.0,0.6096,2.236,20260812,10.72,11.34,11.08,10.28,5.7836,3.3582,-4.1045,14.6455,-4.5709,-4.5709,46.0,100.0,82.0,68.0,60.0,57.0,62.0,65.0,53.68,70.0,14.1,5.63,True,True,10.0,0.0,86.61,15.0,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300683,海特生物,buy_passed,buy,A,99.0,0.582,1.94,20260812,30.22,29.86,30.35,28.85,-1.1913,0.4302,-4.5334,4.8312,-5.096,-5.096,46.0,89.83,82.0,60.0,64.0,57.0,62.0,65.0,48.08,70.0,13.0,5.07,True,False,10.0,0.0,85.47,15.0,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,603456,九洲药业,buy_passed,buy,A,99.5,0.6556,2.436,20260812,16.6,18.26,17.13,16.35,10.0,3.1928,-1.506,11.506,-1.9277,-1.9277,70.0,100.0,82.0,60.0,60.0,57.0,62.0,68.0,55.52,70.0,10.7,1.76,True,False,10.0,0.0,88.21,15.0,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300404,博济医药,buy_passed,buy,A,95.0,0.6004,2.24,20260812,11.7,14.45,17.6,15.35,23.5043,50.4274,31.1966,53.7607,0.0,0.0,76.0,100.0,82.0,60.0,60.0,57.0,62.0,65.0,53.32,70.0,18.9,4.99,True,False,10.0,0.0,84.24,15.0,momentum,
