date,code,name,amount,quantitative_score,close,change_pct,ma20_deviation_pct,rsi,macd,atr_pct,daily_volatility_20d_pct,volume_ratio,bollinger,daily_entry_score,ma50_deviation_pct,ma200_deviation_pct,distance_to_52w_high_pct,ma50_slope_pct,weekly_trend_score,weekly_close_vs_ma20_pct,weekly_ma20_slope_pct,weinstein_stage_score,weinstein_close_vs_ma30_pct,weinstein_ma30_slope_pct,relative_strength_20d_pct,relative_strength_60d_pct,stock_return_20d_pct,stock_return_60d_pct,long_score,short_score,extension_risk,room_score,forward_opportunity_score,opportunity_rank_score,scr_weinstein,scr_weekly,scr_relative,scr_daily_entry,scr_extension,t3,t5,month
20260727,002422,科伦药业,178220.0,66.0,47.51,1.84,3.2,57.1,-0.298,,,0.89,中上,50.0,19.87,38.12,-7.48,4.22,100.0,26.769,8.332,100.0,34.112,7.397,25.879,49.04,21.323,47.868,78.67,61.75,0.0,,,,15.0,20,20,5,0.0,,,202607
20260727,301365,矩阵股份,35624.0,66.0,37.98,3.6,2.8,56.8,-0.045,,,0.5,中上,50.0,9.8,35.1,-8.55,-0.11,100.0,13.054,6.977,100.0,23.712,7.656,20.703,12.225,16.147,11.053,77.68,57.25,0.0,,,,15.0,20,20,5,0.0,-14.61,-9.28,202607
20260727,300001,特锐德,64613.0,66.0,34.8,-2.9,3.0,51.2,0.955,,,1.1,中上,82.0,-5.2,14.78,-15.1,0.46,84.0,4.552,2.001,100.0,10.004,4.144,-3.502,15.835,-8.058,14.662,66.48,72.88,0.0,,,,15.0,20,5,20,0.0,-1.81,3.87,202607
20260727,600885,宏发股份,66724.0,66.0,34.86,2.08,0.1,41.0,-0.069,,,0.78,中上,50.0,2.03,14.16,-8.48,0.69,100.0,10.435,1.956,100.0,11.696,2.774,6.516,25.053,1.96,23.881,76.33,53.25,0.0,,,,15.0,20,20,5,0.0,0.32,3.98,202607
20260727,688069,德林海,19078.0,66.0,35.14,1.56,-0.7,45.4,0.146,,,0.89,中下,50.0,-8.84,46.55,-27.64,-1.43,84.0,7.288,10.324,100.0,26.829,13.451,2.14,35.397,-2.416,34.225,76.9,50.5,0.0,,,,15.0,20,20,5,0.0,-10.99,-4.92,202607
20260727,002832,比音勒芬,22235.0,66.0,23.97,5.09,11.9,72.0,0.435,,,1.29,上轨上方,82.0,16.17,42.15,0.0,1.2,100.0,23.474,7.572,100.0,34.033,7.221,20.41,40.695,15.853,39.523,78.79,76.25,20.0,,,,15.0,20,20,20,5.0,,,202607
20260727,600060,海信视像,15130.0,66.0,26.81,4.89,2.3,50.8,-0.006,,,1.03,中上,58.0,5.8,13.13,-0.85,0.84,100.0,11.342,3.521,100.0,13.499,1.263,7.751,14.919,3.195,13.746,76.93,60.0,0.0,,,,15.0,20,20,5,0.0,1.28,0.34,202607
20260727,600285,羚锐制药,34384.0,66.0,22.33,1.92,2.2,59.3,-0.06,,,0.85,中上,50.0,6.46,7.1,-4.41,0.74,100.0,6.776,1.49,100.0,7.696,1.102,16.711,5.178,12.155,4.006,75.97,57.75,0.0,,,,15.0,20,20,5,0.0,5.06,3.31,202607
20260727,003013,地铁设计,23368.0,66.0,17.43,6.48,14.7,63.9,0.263,,,1.14,上轨上方,82.0,15.8,20.35,0.0,1.38,100.0,21.709,2.384,100.0,21.506,1.656,21.536,28.958,16.98,27.786,77.56,74.0,20.0,,,,15.0,20,20,20,5.0,,,202607
20260727,688057,金达莱,7595.0,66.0,16.77,4.55,1.6,51.6,-0.201,,,1.0,中上,58.0,12.96,29.27,-15.13,2.62,100.0,23.663,5.022,100.0,26.309,5.599,27.234,38.519,22.677,37.346,77.47,62.5,0.0,,,,15.0,20,20,5,0.0,-10.61,-8.11,202607
20260727,600985,淮北矿业,74070.0,66.0,14.95,2.12,2.3,54.9,0.114,,,0.98,中上,74.0,0.57,13.34,-11.22,1.27,84.0,5.505,1.65,100.0,10.544,3.834,5.434,1.846,0.877,0.673,70.09,63.25,0.0,,,,15.0,20,10,15,0.0,3.36,-1.81,202607
20260727,601699,潞安环能,57278.0,66.0,15.12,-0.13,1.0,51.6,0.194,,,0.95,中上,74.0,-4.47,5.91,-20.88,0.27,84.0,0.951,0.757,100.0,4.789,2.991,7.204,-2.152,2.648,-3.325,68.89,61.38,0.0,,,,15.0,20,10,15,0.0,1.68,-1.54,202607
20260727,000582,北部湾港,111925.0,66.0,12.45,6.23,10.6,69.1,0.353,,,1.4,上轨上方,82.0,4.91,20.42,-16.5,-0.44,100.0,8.27,1.063,100.0,12.857,3.665,22.79,13.74,18.234,12.568,75.73,76.25,20.0,,,,15.0,20,20,20,5.0,,,202607
20260727,002293,罗莱生活,5398.0,66.0,11.17,1.82,2.2,52.6,-0.005,,,1.39,中上,58.0,7.67,15.49,-5.74,0.21,100.0,8.357,2.08,100.0,10.397,2.871,16.48,7.15,11.924,5.977,77.08,62.25,0.0,,,,15.0,20,20,5,0.0,,,202607
20260727,601991,大唐发电,572768.0,66.0,6.22,-1.11,-6.5,38.9,0.053,,,1.22,中下,58.0,-16.63,29.75,-32.24,-0.59,84.0,2.404,7.504,100.0,16.479,10.209,-7.091,55.133,-11.648,53.96,76.9,48.75,0.0,,,,15.0,20,20,5,0.0,-4.75,1.15,202607
20260727,603993,洛阳钼业,292499.0,65.4,19.36,1.68,6.5,60.3,0.464,,,1.15,中上,82.0,4.61,3.03,-27.6,-0.25,70.0,4.802,-3.47,45.0,-1.629,0.5,12.112,7.604,7.556,6.432,67.59,74.5,10.0,,,,10.0,18,20,20,3.0,0.53,1.7,202607
20260727,601339,百隆东方,7662.0,65.4,8.09,0.75,7.3,68.2,0.092,,,0.92,中上,74.0,10.46,23.69,-11.97,-0.77,76.0,7.344,2.53,100.0,12.533,6.126,15.53,-0.169,10.974,-1.341,71.98,62.62,10.0,,,,15.0,18,20,15,3.0,0.74,1.24,202607
20260727,600428,中远海特,41274.0,65.3,10.48,1.06,12.2,77.8,0.185,,,1.06,中上,72.0,26.54,37.15,-3.41,3.39,100.0,23.709,5.138,100.0,29.144,6.115,36.713,21.494,32.156,20.321,78.43,68.75,15.0,,,,15.0,20,20,15,4.5,4.47,7.99,202607
20260727,301345,涛涛车业,24529.0,65.2,260.0,1.21,4.5,53.7,-1.566,,,0.86,中上,50.0,14.2,15.41,-7.98,-0.24,76.0,11.255,4.24,100.0,13.616,1.513,17.291,-2.531,12.735,-3.704,72.31,54.88,0.0,,,,15.0,18,20,5,0.0,-11.61,-2.94,202607
20260727,603259,药明康德,872322.0,65.0,124.66,-0.27,0.8,56.1,-1.219,,,0.73,中上,50.0,12.3,24.64,-5.2,1.9,100.0,16.773,5.592,100.0,21.106,5.539,3.36,15.55,-1.197,14.377,75.07,52.25,0.0,,,,15.0,20,15,5,0.0,1.77,4.22,202607
20260727,603373,安邦护卫,11702.0,65.0,33.87,0.74,-0.8,53.2,0.049,,,0.81,中下,50.0,-2.81,8.17,-22.14,0.55,84.0,4.366,1.864,100.0,8.075,3.206,-1.802,26.385,-6.359,25.213,72.37,48.62,0.0,,,,15.0,20,15,5,0.0,-4.45,-0.87,202607
20260727,600177,雅戈尔,24330.0,65.0,7.76,0.26,0.1,55.0,-0.031,,,1.13,中上,58.0,3.16,6.4,-1.9,0.34,100.0,3.868,2.021,100.0,5.66,1.12,6.662,8.207,2.105,7.034,73.93,57.5,0.0,,,,15.0,20,15,5,0.0,1.94,0.65,202607
20260728,301536,星宸科技,172059.0,69.0,118.8,-8.62,1.2,51.8,1.248,,,1.68,中上,82.0,12.97,54.57,-13.28,3.93,100.0,27.85,8.983,100.0,39.03,12.56,0.533,50.702,-7.699,45.695,78.25,77.0,0.0,,,,15.0,20,20,20,0.0,-5.78,-9.49,202607
20260728,002415,海康威视,345231.0,69.0,36.14,-2.3,4.6,58.6,0.356,,,1.29,中上,82.0,10.01,15.11,-2.3,0.93,100.0,10.973,2.422,100.0,13.211,3.039,13.905,11.113,5.673,6.107,77.56,82.0,0.0,,,,15.0,20,20,20,0.0,,,202607
20260728,002955,鸿合科技,16423.0,69.0,32.69,-3.0,2.5,49.0,0.337,,,1.23,中上,82.0,8.79,16.93,-12.92,2.41,100.0,15.938,3.413,100.0,16.372,2.091,-0.327,32.902,-8.559,27.895,76.84,73.62,0.0,,,,15.0,20,20,20,0.0,,,202607
20260728,300458,全志科技,174134.0,69.0,39.31,-4.52,1.3,48.8,0.159,,,1.23,中上,82.0,7.23,10.49,-9.8,1.09,100.0,13.015,3.223,100.0,12.156,1.846,7.852,19.014,-0.38,14.008,76.81,78.0,0.0,,,,15.0,20,20,20,0.0,-14.7,-15.72,202607
20260728,688758,赛分科技,32890.0,69.0,23.28,-7.14,1.0,64.3,0.107,,,1.2,中上,82.0,12.52,18.84,-13.52,2.71,100.0,15.433,3.857,100.0,17.79,3.147,14.34,22.227,6.108,17.221,76.84,80.0,0.0,,,,15.0,20,20,20,0.0,-5.54,12.54,202607
20260728,603162,海通发展,41150.0,69.0,10.84,1.4,5.7,64.4,0.211,,,1.11,中上,82.0,3.53,17.87,-16.49,-1.52,100.0,5.345,1.66,100.0,9.304,3.478,29.079,11.073,20.847,6.067,75.73,79.25,0.0,,,,15.0,20,20,20,0.0,1.3,-0.09,202607
20260728,002293,罗莱生活,5398.0,69.0,11.4,2.06,3.6,55.8,0.02,,,1.17,中上,82.0,9.73,17.64,-3.8,0.11,100.0,10.465,2.193,100.0,12.585,2.948,23.5,12.554,15.268,7.547,77.08,79.75,0.0,,,,15.0,20,20,20,0.0,,,202607
20260728,300105,龙源技术,33007.0,69.0,8.81,-9.92,5.3,58.4,0.117,,,1.4,中上,82.0,19.63,21.13,-13.63,4.2,100.0,23.441,3.285,100.0,21.814,2.981,32.843,35.719,24.611,30.712,77.2,82.0,0.0,,,,15.0,20,20,20,0.0,-13.66,-8.73,202607
20260728,600162,香江控股,139944.0,69.0,2.68,-4.29,4.6,59.6,0.053,,,1.14,中上,82.0,-5.33,23.91,-31.98,2.96,84.0,12.064,7.459,100.0,20.63,6.063,3.946,53.895,-4.286,48.889,77.35,74.75,0.0,,,,15.0,20,20,20,0.0,19.1,21.35,202607
20260728,001872,招商港口,2624.0,68.2,21.32,1.04,2.5,56.0,0.072,,,1.11,中上,82.0,3.72,6.18,-7.02,-0.25,76.0,1.807,0.916,100.0,4.679,1.495,22.671,6.724,14.439,1.718,70.72,75.75,0.0,,,,15.0,18,20,20,0.0,,,202607
20260728,603228,景旺电子,495279.0,68.0,73.85,-10.0,4.9,61.7,2.175,,,1.17,中上,82.0,-0.14,9.05,-15.6,0.26,84.0,5.827,2.98,100.0,7.864,1.454,10.221,7.15,1.989,2.144,72.85,76.75,0.0,,,,15.0,20,15,20,0.0,2.11,12.36,202607
20260728,688253,英诺特,10624.0,68.0,57.15,-1.31,1.4,55.8,0.339,,,0.9,中上,74.0,-1.44,38.46,-12.71,-0.43,100.0,11.669,7.605,100.0,25.33,9.586,3.04,24.517,-5.192,19.511,77.26,65.75,0.0,,,,15.0,20,20,15,0.0,-0.07,-2.03,202607
20260728,300983,尤安设计,9880.0,68.0,36.14,0.31,5.7,43.4,0.497,,,0.92,中上,74.0,0.84,21.31,-29.97,-3.96,100.0,4.729,2.938,100.0,12.293,4.103,9.749,19.737,1.517,14.73,76.12,68.25,0.0,,,,15.0,20,20,15,0.0,-6.95,2.93,202607
20260728,002142,宁波银行,58323.0,68.0,31.82,-0.22,3.1,65.6,0.22,,,0.83,中上,74.0,4.14,9.05,-2.54,0.32,100.0,4.335,0.582,100.0,5.593,2.144,18.757,2.464,10.524,-2.542,76.33,66.75,0.0,,,,15.0,20,20,15,0.0,,,202607
20260728,000739,普洛药业,87126.0,68.0,19.55,-4.17,2.1,60.4,0.0,,,0.88,中上,74.0,11.55,14.89,-6.9,1.62,100.0,11.778,1.707,100.0,11.638,2.897,25.579,10.854,17.347,5.847,76.69,70.25,0.0,,,,15.0,20,20,15,0.0,,,202607
20260728,601838,成都银行,20029.0,68.0,18.4,1.04,1.9,55.3,0.068,,,0.94,中上,74.0,2.46,10.91,-3.92,0.34,100.0,4.906,3.031,100.0,9.461,2.452,17.886,6.776,9.654,1.77,76.81,68.25,0.0,,,,15.0,20,20,15,0.0,0.49,-1.85,202607
20260728,002606,大连电瓷,24189.0,68.0,13.81,-2.26,4.6,60.2,0.3,,,1.37,中上,82.0,-2.22,18.51,-21.62,-2.02,100.0,1.54,0.662,100.0,7.672,6.217,11.215,-0.014,2.983,-5.021,72.16,74.62,0.0,,,,15.0,20,15,20,0.0,,,202607
20260728,603682,锦和商管,50797.0,68.0,8.6,4.37,4.0,56.3,0.007,,,0.69,中上,74.0,3.66,22.27,-10.04,-1.4,100.0,9.151,2.298,100.0,13.173,5.099,24.448,6.541,16.216,1.535,76.48,66.75,0.0,,,,15.0,20,20,15,0.0,12.02,18.79,202607
20260728,600919,江苏银行,63171.0,68.0,11.57,0.78,2.6,60.6,0.062,,,0.87,中上,74.0,3.58,10.35,-0.77,0.5,100.0,5.105,2.044,100.0,8.445,2.2,17.9,8.587,9.668,3.581,77.29,67.75,0.0,,,,15.0,20,20,15,0.0,2.34,-0.87,202607
20260728,600483,福能股份,15529.0,68.0,10.85,0.18,3.3,62.1,0.101,,,0.66,中上,74.0,0.7,9.2,-7.26,0.68,100.0,4.846,1.307,100.0,8.309,1.376,18.496,19.097,10.264,14.09,75.97,68.75,0.0,,,,15.0,20,20,15,0.0,-0.55,-0.64,202607
20260728,600971,恒源煤电,12569.0,68.0,7.63,-0.91,2.2,60.0,0.061,,,0.94,中上,74.0,1.4,8.71,-10.02,0.26,100.0,2.382,0.669,100.0,6.09,2.885,18.812,0.262,10.58,-4.744,75.25,65.25,0.0,,,,15.0,20,20,15,0.0,5.61,5.75,202607
20260728,601665,齐鲁银行,16795.0,68.0,6.23,0.97,3.4,63.5,0.049,,,0.88,中上,74.0,3.68,7.99,-1.89,0.04,100.0,4.504,1.697,100.0,7.29,1.545,18.693,3.427,10.461,-1.58,76.45,66.75,0.0,,,,15.0,20,20,15,0.0,1.92,-1.28,202607
20260728,002948,青岛银行,14624.0,68.0,5.76,0.0,3.9,66.7,0.051,,,0.8,中上,74.0,5.13,14.73,-2.37,0.34,100.0,6.944,1.613,100.0,10.911,3.515,21.618,3.132,13.386,-1.874,76.81,66.75,0.0,,,,15.0,20,20,15,0.0,,,202607
20260728,301165,锐捷网络,458825.0,67.2,115.4,-11.67,8.4,56.0,2.481,,,1.1,中上,82.0,41.05,77.57,-12.58,7.32,100.0,52.64,15.084,100.0,64.061,14.251,51.675,82.49,43.443,77.484,78.52,77.5,10.0,,,,15.0,20,20,20,3.0,5.36,-3.94,202607
20260728,603296,华勤技术,309714.0,67.2,84.16,-3.19,7.2,57.5,2.11,,,1.15,中上,82.0,9.0,21.99,-5.31,0.92,100.0,13.513,5.306,100.0,19.211,3.637,21.548,21.362,13.316,16.356,77.44,77.5,10.0,,,,15.0,20,20,20,3.0,-2.52,-8.19,202607
20260728,688309,恒誉科技,17968.0,67.2,66.3,-2.36,4.9,55.2,1.484,,,0.97,中上,74.0,2.06,45.16,-23.68,-2.19,76.0,0.478,6.197,100.0,19.3,14.229,17.135,3.316,8.903,-1.69,72.4,67.25,0.0,,,,15.0,18,20,15,0.0,-2.7,0.32,202607
20260728,601088,中国神华,98190.0,67.2,45.44,1.36,5.9,71.8,0.792,,,0.87,中上,74.0,4.63,7.11,-8.63,0.24,76.0,2.073,0.198,100.0,4.376,1.365,27.78,1.79,19.547,-3.216,70.99,66.75,0.0,,,,15.0,18,20,15,0.0,-0.65,-6.18,202607
20260728,000938,紫光股份,1304212.0,67.2,41.48,0.02,12.5,64.3,0.713,,,1.07,中上,82.0,31.8,49.06,-7.62,3.46,100.0,35.835,9.962,100.0,43.856,7.842,51.96,33.189,43.728,28.183,78.67,74.0,10.0,,,,15.0,20,20,20,3.0,,,202607
20260728,601168,西部矿业,252851.0,67.2,36.86,-2.28,14.9,74.1,1.362,,,1.34,中上,82.0,18.31,29.86,-6.57,1.68,100.0,22.975,1.231,100.0,21.164,4.235,44.046,26.737,35.814,21.731,77.23,76.25,10.0,,,,15.0,20,20,20,3.0,4.29,3.66,202607
20260728,601225,陕西煤业,91022.0,67.2,24.4,-0.65,3.1,55.6,0.253,,,0.84,中上,74.0,2.96,6.99,-9.26,0.81,76.0,1.502,0.481,100.0,4.427,1.723,28.134,1.755,19.902,-3.251,70.99,67.25,0.0,,,,15.0,18,20,15,0.0,1.72,-1.89,202607
20260728,600750,华润江中,8518.0,67.2,25.29,1.16,3.2,58.9,0.044,,,0.86,中上,74.0,5.89,8.98,-5.67,1.11,76.0,4.04,0.465,100.0,5.444,1.277,22.822,14.487,14.59,9.481,71.35,72.25,0.0,,,,15.0,18,20,15,0.0,4.06,2.44,202607
20260728,000951,中国重汽,13946.0,67.2,22.04,-1.17,2.0,52.0,0.242,,,0.77,中上,74.0,3.55,12.96,-14.97,0.12,76.0,1.094,0.828,100.0,6.364,4.334,21.2,4.33,12.968,-0.676,71.02,62.75,0.0,,,,15.0,18,20,15,0.0,,,202607
20260728,003013,地铁设计,23368.0,67.2,16.93,-2.87,10.5,57.4,0.36,,,1.12,中上,82.0,11.95,16.83,-2.87,1.7,100.0,18.425,2.206,100.0,18.157,1.538,24.91,31.161,16.678,26.155,77.56,74.5,10.0,,,,15.0,20,20,20,3.0,,,202607
20260728,600872,中炬高新,21111.0,67.2,19.11,2.74,3.9,62.0,0.14,,,0.68,中上,74.0,5.61,5.52,-10.24,-0.79,76.0,2.423,0.158,100.0,3.955,1.364,21.175,-3.558,12.943,-8.565,70.12,61.88,0.0,,,,15.0,18,20,15,0.0,6.28,3.77,202607
20260728,603993,洛阳钼业,292499.0,67.2,19.0,-1.86,4.1,58.8,0.385,,,1.05,中上,82.0,2.56,0.94,-28.95,-0.03,70.0,2.953,-3.564,45.0,-3.4,0.439,16.494,5.535,8.262,0.529,67.59,77.25,0.0,,,,10.0,18,20,20,0.0,2.63,0.89,202607
20260728,300929,华骐环保,20153.0,67.2,13.64,-9.43,1.3,52.1,0.09,,,0.99,中上,74.0,9.46,12.94,-11.6,-0.11,76.0,6.997,2.033,100.0,9.272,3.405,37.644,2.435,29.412,-2.571,71.44,65.75,0.0,,,,15.0,18,20,15,0.0,-1.1,0.22,202607
20260728,000703,恒逸石化,88898.0,67.2,15.3,-3.23,4.6,60.8,0.219,,,0.96,中上,74.0,9.65,33.12,-15.89,0.29,76.0,7.327,2.724,100.0,13.58,8.43,20.981,-5.781,12.749,-10.787,72.43,63.0,0.0,,,,15.0,18,20,15,0.0,,,202607
20260728,600012,皖通高速,9439.0,67.2,18.42,3.48,10.7,66.8,0.316,,,1.29,中上,82.0,15.1,25.47,0.0,1.54,100.0,18.544,4.275,100.0,23.161,2.871,30.219,26.591,21.987,21.584,78.28,76.25,10.0,,,,15.0,20,20,20,3.0,-6.75,-8.72,202607
20260728,000429,粤高速Ａ,7631.0,67.2,14.41,-0.35,6.1,53.6,0.164,,,1.16,中上,82.0,8.78,20.0,-0.35,1.19,100.0,12.622,3.281,100.0,16.926,2.866,18.653,24.591,10.421,19.585,77.92,77.5,10.0,,,,15.0,20,20,20,3.0,,,202607
20260728,002216,三全食品,29768.0,67.2,13.07,1.48,3.5,58.0,0.086,,,0.98,中上,74.0,5.13,11.9,-7.17,-0.38,76.0,4.481,1.6,100.0,7.892,2.248,21.589,-1.703,13.356,-6.709,71.56,65.38,0.0,,,,15.0,18,20,15,0.0,,,202607
20260728,000582,北部湾港,111925.0,67.2,12.29,-1.29,8.4,65.1,0.369,,,1.42,上轨上方,82.0,3.56,18.66,-17.57,-0.17,100.0,6.953,0.993,100.0,11.46,3.615,22.771,14.543,14.539,9.537,75.25,79.25,10.0,,,,15.0,20,20,20,3.0,,,202607
20260728,601339,百隆东方,7662.0,67.2,8.01,-0.99,5.4,62.2,0.082,,,0.92,中上,74.0,9.32,22.2,-12.84,-0.59,76.0,6.339,2.476,100.0,11.462,6.087,26.548,-1.2,18.316,-6.206,71.98,64.88,0.0,,,,15.0,18,20,15,0.0,-0.12,2.12,202607
20260728,601678,滨化股份,86240.0,67.2,6.5,-7.93,8.5,59.8,0.264,,,1.37,中上,82.0,9.76,28.15,-15.58,1.6,100.0,16.822,1.302,100.0,19.757,5.878,6.866,28.58,-1.366,23.574,76.63,77.25,10.0,,,,15.0,20,20,20,3.0,-2.48,0.16,202607
20260728,600936,北投科技,75203.0,67.2,5.11,-0.58,9.1,64.5,0.169,,,1.44,中上,82.0,1.85,18.99,-21.51,-0.57,100.0,9.563,2.867,100.0,12.696,2.952,27.069,29.945,18.837,24.939,75.85,79.25,10.0,,,,15.0,20,20,20,3.0,3.91,14.87,202607
20260728,301053,远信工业,35049.0,67.0,39.33,3.36,1.7,54.0,0.046,,,0.6,中上,74.0,-2.13,26.07,-19.26,-0.25,84.0,0.218,7.878,100.0,13.746,7.804,14.817,-8.819,6.585,-13.826,74.08,59.0,0.0,,,,15.0,20,15,15,0.0,2.85,-0.23,202607
20260728,600060,海信视像,15130.0,67.0,26.65,-0.6,1.8,51.7,0.031,,,0.93,中上,74.0,4.92,12.39,-1.44,0.89,100.0,10.714,3.487,100.0,12.847,1.24,7.192,15.496,-1.04,10.489,73.93,68.25,0.0,,,,15.0,20,15,15,0.0,-1.58,-1.09,202607
20260728,300802,矩子科技,21770.0,66.4,22.57,-0.66,12.4,54.8,0.976,,,1.36,中上,82.0,1.0,9.99,-18.84,-0.91,70.0,7.244,-1.663,100.0,8.104,1.402,6.32,18.824,-1.912,13.817,69.76,74.25,10.0,,,,15.0,18,20,20,3.0,-7.55,-7.01,202607
20260728,300246,宝莱特,38366.0,66.4,18.04,0.95,14.9,71.8,0.775,,,1.16,中上,82.0,7.53,37.37,-16.37,-1.25,76.0,9.609,3.373,100.0,18.812,9.261,36.448,11.062,28.216,6.055,72.16,74.0,10.0,,,,15.0,18,20,20,3.0,6.76,,202607
20260728,603558,健盛集团,2820.0,66.4,12.92,2.46,8.4,70.6,0.268,,,1.27,上轨上方,82.0,9.98,9.83,-14.21,-0.86,76.0,3.767,0.472,100.0,6.621,1.293,24.733,4.544,16.501,-0.462,70.12,74.25,10.0,,,,15.0,18,20,20,3.0,0.86,-1.95,202607
20260728,601000,唐山港,12951.0,66.3,4.65,-0.64,6.0,83.6,0.082,,,1.1,中上,72.0,7.48,13.87,-1.27,0.47,76.0,5.85,1.914,100.0,9.498,3.049,20.28,7.655,12.048,2.649,72.31,69.25,5.0,,,,15.0,18,20,15,1.5,4.98,3.68,202607
20260728,688710,益诺思,28865.0,66.2,77.47,-1.73,6.2,60.9,0.224,,,0.72,中上,74.0,19.5,35.38,-7.8,2.3,100.0,18.587,5.939,100.0,23.069,7.539,23.515,18.966,15.283,13.96,78.07,66.5,10.0,,,,15.0,20,20,15,3.0,-10.99,-7.13,202607
20260728,605098,行动教育,12034.0,66.2,56.26,-1.23,4.1,68.3,0.866,,,0.9,中上,74.0,2.48,15.77,-16.15,-0.96,76.0,0.067,1.776,100.0,6.388,4.655,12.109,-3.811,3.877,-8.817,68.5,64.88,0.0,,,,15.0,18,15,15,0.0,4.17,7.0,202607
20260728,300759,康龙化成,382675.0,66.2,37.72,-2.71,7.7,67.1,0.004,,,0.86,中上,74.0,32.23,28.34,-6.4,4.43,100.0,31.378,5.868,100.0,30.097,3.458,39.523,32.654,31.291,27.648,78.16,69.5,10.0,,,,15.0,20,20,15,3.0,-3.64,4.53,202607
20260728,002925,盈趣科技,40205.0,66.2,22.36,-2.06,2.0,53.0,0.069,,,0.88,中上,74.0,2.36,10.98,-11.55,0.35,70.0,7.404,-0.587,100.0,7.759,3.369,-1.095,24.26,-9.327,19.253,67.39,63.88,0.0,,,,15.0,18,15,15,0.0,,,202607
20260728,601939,建设银行,108126.0,66.2,10.64,2.7,6.8,66.1,0.127,,,0.86,中上,74.0,7.16,15.55,0.0,0.85,100.0,9.742,3.347,100.0,13.667,1.979,21.063,15.724,12.831,10.718,77.2,69.5,10.0,,,,15.0,20,20,15,3.0,2.17,-4.9,202607
20260728,000333,美的集团,186620.0,66.1,85.37,1.47,4.7,80.0,0.617,,,0.68,中上,64.0,8.45,13.73,0.0,0.88,100.0,10.772,2.349,100.0,12.114,1.259,21.26,15.033,13.028,10.027,76.93,63.5,5.0,,,,15.0,20,20,10,1.5,,,202607
20260728,301310,鑫宏业,29977.0,66.0,58.45,-1.43,0.3,54.5,-2.399,,,1.1,中上,58.0,28.15,67.56,-15.09,6.31,100.0,41.26,16.012,100.0,57.352,12.516,14.043,38.667,5.811,33.661,78.52,62.5,0.0,,,,15.0,20,20,5,0.0,-7.81,-10.86,202607
20260728,603127,昭衍新药,203522.0,66.0,45.57,-8.31,1.7,60.2,-0.345,,,1.16,中上,58.0,16.03,26.64,-14.42,2.18,100.0,19.871,6.128,100.0,20.585,5.653,27.463,23.309,19.231,18.302,77.71,62.0,0.0,,,,15.0,20,20,5,0.0,-10.38,-4.31,202607
20260728,688046,药康生物,90179.0,66.0,25.69,-6.1,2.4,55.3,-0.107,,,0.97,中上,50.0,18.03,41.38,-11.41,2.76,100.0,27.263,10.005,100.0,34.766,8.516,14.389,30.507,6.157,25.501,77.89,60.25,0.0,,,,15.0,20,20,5,0.0,-6.1,3.5,202607
20260728,300209,行云科技,669861.0,66.0,26.88,-7.02,-0.0,51.5,0.057,,,1.17,中下,58.0,-1.34,101.18,-15.89,0.56,100.0,25.157,18.265,100.0,60.852,24.687,1.082,62.845,-7.15,57.839,77.53,55.0,0.0,,,,15.0,20,20,5,0.0,4.77,26.32,202607
20260728,688069,德林海,19078.0,66.0,33.43,-4.87,-5.0,43.8,0.055,,,0.88,中下,50.0,-12.73,38.91,-31.16,-1.74,84.0,2.334,10.036,100.0,20.906,13.218,-2.287,34.58,-10.519,29.574,76.9,46.12,0.0,,,,15.0,20,20,5,0.0,1.04,5.61,202607
20260728,603137,恒尚节能,91304.0,66.0,25.49,-9.99,1.9,53.9,-1.001,,,1.41,中上,58.0,42.87,69.08,-28.42,7.66,100.0,57.428,18.044,100.0,63.796,12.738,103.573,93.549,96.986,91.079,78.16,64.75,0.0,,,,15.0,20,20,5,0.0,3.22,7.43,202607
20260728,688105,诺唯赞,48347.0,66.0,17.95,-5.03,1.2,55.6,-0.146,,,0.87,中上,50.0,11.96,12.77,-10.07,1.53,100.0,16.381,2.683,100.0,15.635,2.076,11.69,25.234,3.458,20.228,76.57,60.25,0.0,,,,15.0,20,20,5,0.0,-4.7,0.98,202607
20260728,600285,羚锐制药,34384.0,66.0,22.47,0.63,2.1,56.5,-0.075,,,0.73,中上,50.0,6.94,7.73,-3.81,0.75,100.0,7.409,1.524,100.0,8.347,1.125,24.176,9.713,15.944,4.706,75.97,54.75,0.0,,,,15.0,20,20,5,0.0,2.45,1.65,202607
20260728,002774,快意电梯,19294.0,66.0,15.41,-2.96,0.4,58.5,-0.08,,,1.13,中上,58.0,13.9,37.36,-12.64,2.65,100.0,22.774,8.742,100.0,27.376,9.815,16.677,36.716,8.445,31.709,77.89,62.5,0.0,,,,15.0,20,20,5,0.0,,,202607
20260728,600236,桂冠电力,25212.0,66.0,9.93,-5.97,-2.1,53.2,0.074,,,1.71,中下,58.0,-1.98,14.69,-18.87,-0.1,84.0,0.715,1.875,100.0,5.481,6.189,21.33,6.644,13.098,1.638,75.73,59.0,0.0,,,,15.0,20,20,5,0.0,8.85,11.47,202607
20260728,000608,阳光股份,44290.0,66.0,6.21,-6.48,0.2,53.8,-0.041,,,1.02,中上,58.0,5.44,65.02,-20.59,4.17,100.0,22.04,11.921,100.0,37.329,15.919,4.065,74.57,-4.167,70.604,77.89,57.5,0.0,,,,15.0,20,20,5,0.0,,,202607
