date,code,name,ret_3d_pct,ret_5d_pct,ma20_deviation_pct,rsi,volume_ratio,opportunity_rank_score,short_score,sector_1d_return,sector_3d_return,sector_5d_return,sector_10d_return,sector_rank,t3,t5
20260722,603228,景旺电子,6.248,16.163,9.2,61.2,1.59,,78.25,3.977,-2.711,3.54,5.061,8.0,7.97,-0.89
20260722,600483,福能股份,4.393,5.377,7.7,71.7,1.0,,66.75,,,,,,-2.52,-0.27
20260722,601000,唐山港,3.803,6.422,8.4,74.6,1.33,,72.38,,,,,,1.3,3.25
20260722,600539,狮头股份,-2.192,0.548,2.8,46.6,1.13,,57.5,,,,,,4.59,-15.29
20260722,688796,百奥赛图,5.12,-6.776,7.5,55.2,1.29,,79.75,-1.392,2.134,1.761,6.499,78.0,12.39,-7.16
20260722,002841,视源股份,0.779,-0.643,10.5,73.9,1.11,,74.0,,,,,,-4.17,-7.04
20260722,603127,昭衍新药,0.271,-5.057,11.7,64.0,1.6,,77.75,-1.392,2.134,1.761,6.499,78.0,3.93,-8.11
20260722,600985,淮北矿业,8.38,2.259,5.5,59.1,1.1,,77.25,,,,,,-0.99,1.59
20260722,002432,九安医疗,3.081,21.869,21.2,63.8,2.21,,70.88,,,,,,-8.6,-15.65
20260722,603129,春风动力,0.458,-0.266,2.9,55.7,1.19,,73.25,,,,,,10.04,13.06
20260722,600267,海正药业,10.247,4.174,13.0,70.1,1.65,,77.75,,,,,,-3.34,-3.5
20260722,601699,潞安环能,10.515,3.253,6.5,60.2,1.09,,72.0,,,,,,-3.26,-1.15
20260722,000739,普洛药业,6.056,1.808,13.0,71.7,1.54,,77.75,,,,,,-0.15,1.13
20260722,688758,赛分科技,10.558,12.766,17.2,73.6,1.47,,76.25,,,,,,-2.49,-5.6
20260722,002860,星帅尔,1.545,-0.605,3.8,60.2,0.95,,61.25,,,,,,12.97,18.23
20260722,600546,山煤国际,7.536,3.504,7.8,59.2,1.1,,72.5,,,,,,-1.27,-0.48
20260722,000601,韶能股份,8.025,10.759,8.7,49.1,1.37,,71.0,-0.132,-1.822,-6.224,-11.701,53.0,-6.23,-7.1
20260722,601225,陕西煤业,2.428,1.138,8.9,69.1,1.08,,72.0,,,,,,-0.37,-0.04
20260722,600750,华润江中,-0.04,-0.904,4.9,67.1,1.36,,74.62,,,,,,0.0,4.92
20260722,001872,招商港口,4.227,8.983,12.4,74.5,1.6,,75.25,,,,,,-4.48,-1.99
20260722,603373,安邦护卫,6.737,10.182,1.6,44.3,1.16,,68.0,,,,,,-4.13,-4.9
20260722,600396,华电辽能,28.069,21.006,11.8,56.0,1.36,,69.88,-0.132,-1.822,-6.224,-11.701,53.0,2.48,5.62
20260722,601001,晋控煤业,4.947,1.365,2.4,54.6,1.04,,68.25,,,,,,-5.45,-6.03
20260722,300001,特锐德,11.94,6.877,1.3,52.9,1.11,,69.5,,,,,,0.0,-1.81
20260722,300765,石药创新,3.895,-5.381,12.5,60.5,1.05,,74.0,,,,,,-5.28,-1.17
20260722,600285,羚锐制药,0.089,-2.182,4.6,71.2,1.25,,81.5,,,,,,-0.4,3.17
20260722,601991,大唐发电,19.828,20.242,2.7,44.9,1.17,,68.0,-0.132,-1.822,-6.224,-11.701,53.0,-8.53,-9.26
20260722,000582,北部湾港,7.671,3.189,5.5,57.5,1.02,,74.75,,,,,,6.96,5.84
20260722,600642,申能股份,6.867,6.867,5.5,60.7,1.35,,74.0,-0.132,-1.822,-6.224,-11.701,53.0,-1.93,-1.82
20260722,000951,中国重汽,7.436,2.235,4.4,50.9,0.86,,63.5,,,,,,2.01,6.27
20260722,688002,睿创微纳,19.155,5.64,2.2,48.8,1.26,,62.25,,,,,,2.51,-2.67
20260722,688087,英科再生,7.656,-0.154,7.8,63.7,0.96,,62.62,,,,,,-4.34,1.78
20260722,600578,京能电力,21.538,13.059,7.4,55.4,1.61,,74.38,-0.132,-1.822,-6.224,-11.701,53.0,-9.46,-2.94
20260722,600726,华电能源,24.528,11.298,4.0,50.0,1.38,,73.25,-0.132,-1.822,-6.224,-11.701,53.0,-6.44,-11.68
20260722,301273,瑞晨环保,39.77,26.778,25.0,62.1,1.68,,77.75,,,,,,-0.99,-4.12
20260722,002032,苏 泊 尔,2.44,2.51,5.4,69.8,1.28,,76.5,,,,,,-1.65,-1.86
20260722,600881,亚泰集团,-9.677,0.0,4.8,58.9,2.12,,81.0,,,,,,3.61,13.86
20260722,688256,寒武纪,10.03,-2.78,-5.9,46.1,1.11,,36.0,,,,,,-7.11,-14.15
20260723,301536,星宸科技,23.254,26.394,12.3,57.4,1.93,,75.75,,,,,,-7.3,-18.85
20260723,301218,华是科技,7.777,2.248,4.1,51.4,1.21,,77.0,,,,,,-5.19,-13.88
20260723,000776,广发证券,0.45,2.857,0.3,44.7,0.89,,53.75,,,,,,-5.63,-6.04
20260723,300951,博硕科技,23.044,17.284,2.1,44.2,1.32,,54.5,4.073,-2.541,-2.395,-1.534,7.0,20.53,10.14
20260723,300209,行云科技,8.553,5.253,3.6,51.1,1.48,,77.0,2.089,-1.951,-7.167,-7.44,24.0,-2.68,-5.5
20260723,002415,海康威视,4.347,4.836,4.7,60.5,1.09,,74.25,,,,,,2.09,0.62
20260723,300458,全志科技,11.999,4.439,4.3,56.7,1.29,,79.5,,,,,,-0.61,-19.54
20260723,601101,昊华能源,5.117,5.973,3.7,51.9,1.11,,61.5,,,,,,-7.33,-3.19
20260723,603296,华勤技术,21.288,12.993,16.8,72.8,1.15,,74.0,4.073,-2.541,-2.395,-1.534,7.0,-3.04,-9.22
20260723,002832,比音勒芬,2.171,4.149,7.0,62.5,1.15,,77.0,,,,,,13.32,15.33
20260723,600012,皖通高速,-4.36,6.581,6.6,66.9,1.65,,80.75,,,,,,8.1,2.7
20260723,603893,XD瑞芯微,2.901,-3.728,6.9,63.2,1.44,,79.25,,,,,,-3.88,-12.01
20260723,603259,药明康德,2.6,0.354,3.3,53.0,0.87,,61.75,-1.392,2.134,1.761,6.499,78.0,-3.48,-1.55
20260723,000938,紫光股份,12.629,10.003,22.4,68.2,1.31,,76.25,,,,,,1.15,-18.07
20260723,300142,沃森生物,0.227,-5.218,1.4,50.6,0.99,,70.75,,,,,,-8.88,-7.52
20260723,002458,益生股份,8.314,3.816,6.7,52.3,0.81,,67.5,,,,,,-9.84,-5.26
20260723,601838,成都银行,0.595,1.64,4.2,69.9,1.13,,76.75,,,,,,-0.7,0.97
20260723,603317,天味食品,1.733,2.473,2.9,50.5,0.95,,68.25,,,,,,-1.92,6.68
20260723,600919,江苏银行,0.261,2.578,3.4,68.2,1.05,,76.75,,,,,,0.0,2.16
20260723,002293,罗莱生活,0.271,3.445,2.8,50.6,1.49,,75.5,,,,,,4.01,2.92
20260723,601939,建设银行,-1.916,4.49,4.2,68.5,1.19,,76.75,,,,,,3.91,7.13
20260723,002948,青岛银行,0.698,3.22,5.6,70.2,1.07,,76.75,,,,,,-0.17,2.25
20260723,688347,华虹宏力,2.872,4.011,0.6,57.8,1.26,,62.25,,,,,,-14.1,-29.69
20260723,688578,艾力斯,-2.245,0.371,2.5,45.3,0.97,,60.25,,,,,,-5.78,-6.42
20260723,300561,汇金科技,-1.832,9.778,8.9,56.6,1.17,,75.0,2.089,-1.951,-7.167,-7.44,24.0,-6.0,-6.38
20260723,601918,新集能源,-1.839,5.296,7.4,61.7,1.18,,77.0,,,,,,-4.3,-3.2
20260723,688202,美迪西,12.745,1.606,4.2,54.3,1.04,,64.0,-1.392,2.134,1.761,6.499,78.0,-5.06,-13.38
20260723,688710,益诺思,15.541,4.571,12.4,65.2,1.11,,74.0,-1.392,2.134,1.761,6.499,78.0,-3.16,-11.5
20260723,002216,三全食品,1.56,0.541,4.7,65.3,1.12,,74.25,,,,,,1.32,3.95
20260723,600971,恒源煤电,-0.254,0.0,6.6,62.2,1.29,,74.25,,,,,,-4.03,-0.63
20260723,600936,北投科技,13.778,8.705,12.2,64.9,1.33,,76.25,,,,,,2.2,7.2
20260723,601339,百隆东方,0.131,-4.01,2.9,57.0,0.92,,62.0,,,,,,6.23,8.09
20260723,301365,矩阵股份,10.677,-2.076,0.9,43.2,0.62,,55.75,-0.06,-2.042,-4.988,-6.75,50.0,-2.49,-11.4
20260723,000977,浪潮信息,8.205,3.482,13.0,71.0,1.23,,76.25,,,,,,-8.22,-20.6
20260723,301310,鑫宏业,13.673,-6.631,4.2,56.7,1.0,,64.0,,,,,,-2.11,-10.17
20260723,002422,科伦药业,7.427,2.906,14.0,56.4,0.91,,67.0,,,,,,-10.83,-15.6
20260723,000429,粤高速Ａ,-0.214,3.254,3.9,58.6,1.25,,82.0,,,,,,3.15,-2.22
20260723,002142,宁波银行,-1.698,1.822,4.3,70.3,1.28,,76.5,,,,,,-0.53,2.84
20260723,301165,锐捷网络,23.167,21.9,29.2,68.6,1.15,,74.0,,,,,,-6.73,-17.56
20260723,002653,海思科,0.727,-9.054,2.8,43.9,0.77,,55.75,,,,,,-8.13,-14.21
20260723,603162,海通发展,12.843,11.423,15.3,66.3,1.23,,76.25,,,,,,-5.41,-7.33
20260723,603228,景旺电子,2.772,4.238,6.1,52.2,1.51,,73.75,3.977,-2.711,3.54,5.061,8.0,4.93,-3.68
20260723,600483,福能股份,-3.596,1.854,5.7,65.2,0.96,,69.25,,,,,,-1.09,-0.09
20260723,600539,狮头股份,10.797,-2.322,3.5,50.0,1.03,,74.75,,,,,,-2.97,-10.49
20260723,000608,阳光股份,7.899,-4.748,3.4,58.3,1.07,,57.12,-0.389,-2.609,-6.888,-8.8,61.0,-6.9,-15.44
20260723,002841,视源股份,-1.818,-4.554,4.5,65.1,1.07,,63.5,,,,,,-1.27,-6.11
20260723,603127,昭衍新药,3.17,-8.939,11.5,63.4,1.31,,76.25,-1.392,2.134,1.761,6.499,78.0,-4.73,-16.27
20260723,600985,淮北矿业,-2.177,2.482,4.7,57.7,1.08,,77.25,,,,,,-3.84,1.92
20260723,600162,香江控股,-3.636,-4.676,2.1,53.8,1.5,,73.25,,,,,,3.88,12.02
20260723,600267,海正药业,-3.133,0.584,8.4,64.5,1.63,,78.25,,,,,,-1.76,-3.44
20260723,002039,黔源电力,-1.178,5.06,3.0,47.1,1.42,,75.12,-0.132,-1.822,-6.224,-11.701,53.0,-3.75,0.3
20260723,601699,潞安环能,2.242,6.684,6.9,58.9,1.11,,75.0,,,,,,-7.48,-4.71
20260723,000739,普洛药业,2.847,-1.952,10.4,67.1,1.25,,76.25,,,,,,-4.03,-1.72
20260723,002860,星帅尔,3.236,3.173,5.7,56.5,1.01,,64.0,,,,,,19.75,5.39
20260723,600546,山煤国际,1.875,8.396,9.9,56.3,1.17,,75.0,,,,,,-6.34,-3.63
20260723,601225,陕西煤业,1.0,5.781,9.4,70.2,1.14,,72.0,,,,,,-4.09,-2.75
20260723,600750,华润江中,-1.904,-3.405,4.6,64.8,1.23,,74.62,,,,,,0.16,4.0
20260723,001872,招商港口,-5.639,2.292,4.5,58.1,1.71,,78.5,,,,,,1.04,5.21
20260723,601665,齐鲁银行,1.299,2.97,4.9,70.7,1.13,,74.25,,,,,,-0.32,1.76
20260723,603373,安邦护卫,-0.912,6.785,0.9,46.5,1.21,,73.62,,,,,,-5.69,-7.06
20260723,300105,龙源技术,2.572,19.116,23.8,66.1,1.76,,77.75,,,,,,-8.42,-22.66
20260723,301520,万邦医药,-3.471,-22.806,15.9,61.1,1.23,,76.25,-1.392,2.134,1.761,6.499,78.0,17.08,-13.74
20260723,601001,晋控煤业,-6.033,-0.114,1.2,52.0,1.1,,68.25,,,,,,-6.63,-9.06
20260723,300001,特锐德,13.571,21.196,11.6,63.4,1.22,,71.25,,,,,,-10.9,-10.42
20260723,300765,石药创新,-7.232,-3.403,7.4,54.0,0.97,,70.0,,,,,,2.21,-5.41
20260723,601991,大唐发电,9.561,22.847,3.7,40.1,1.32,,73.62,-0.132,-1.822,-6.224,-11.701,53.0,-11.87,-13.65
20260723,000582,北部湾港,10.401,10.0,8.9,61.9,1.2,,79.25,,,,,,2.42,4.25
20260723,600642,申能股份,5.744,10.404,7.0,64.3,1.47,,74.25,-0.132,-1.822,-6.224,-11.701,53.0,-3.76,-2.62
20260723,000951,中国重汽,9.398,8.198,7.0,52.5,0.88,,63.12,,,,,,-2.91,4.45
20260723,688002,睿创微纳,22.722,13.402,5.2,51.3,1.32,,63.75,,,,,,-6.13,-10.38
20260723,600578,京能电力,7.692,15.572,5.2,52.5,1.76,,76.62,-0.132,-1.822,-6.224,-11.701,53.0,-9.53,-3.51
20260723,301273,瑞晨环保,20.946,21.769,13.8,55.5,1.75,,78.25,,,,,,14.44,7.32
20260723,688702,盛科通信-U,17.429,5.221,5.8,58.0,1.24,,82.0,,,,,,-4.75,-19.79
20260723,603629,利通电子,23.395,19.627,3.7,50.9,1.25,,73.25,4.073,-2.541,-2.395,-1.534,7.0,-9.17,-23.44
20260723,603823,百合花,-4.482,5.857,10.6,65.2,1.12,,74.0,,,,,,-12.42,-29.06
20260723,002870,香山股份,8.053,-1.605,2.6,52.7,1.19,,75.75,,,,,,1.8,-2.38
20260723,600236,桂冠电力,-2.74,17.72,14.6,66.7,2.4,,77.75,-0.132,-1.822,-6.224,-11.701,53.0,-8.9,-1.83
20260723,300483,首华燃气,11.596,21.835,13.4,58.5,1.3,,71.75,,,,,,-5.9,2.38
20260723,000690,宝新能源,1.423,7.543,6.3,65.6,1.5,,71.38,-0.132,-1.822,-6.224,-11.701,53.0,-1.82,0.4
20260723,600885,宏发股份,11.609,7.212,1.9,39.0,0.87,,56.25,,,,,,-4.51,-1.03
20260724,301536,星宸科技,7.874,43.495,12.2,58.2,2.03,,78.25,,,,,,-4.67,-14.34
20260724,301218,华是科技,-0.438,13.75,2.0,57.6,1.08,,73.25,,,,,,-5.01,1.42
20260724,002774,快意电梯,15.748,17.993,16.1,58.0,1.22,,76.75,1.688,-0.85,-3.903,-4.284,27.0,-7.02,-7.95
20260724,601678,滨化股份,10.847,26.012,9.6,54.5,1.14,,75.0,,,,,,-2.23,-6.4
20260724,001229,魅视科技,13.928,9.258,1.4,55.7,0.96,,60.25,,,,,,-10.28,-18.46
20260724,002415,海康威视,1.082,7.059,3.6,59.7,1.05,,77.25,,,,,,-3.22,1.95
20260724,300458,全志科技,9.219,16.548,6.1,59.9,1.29,,77.25,,,,,,-2.53,-17.73
20260724,603296,华勤技术,10.652,22.896,14.4,70.1,1.19,,74.0,4.073,-2.541,-2.395,-1.534,7.0,-2.73,-5.49
20260724,002832,比音勒芬,5.847,8.567,7.3,63.7,1.3,,79.25,,,,,,7.82,15.41
20260724,600012,皖通高速,-1.092,3.737,5.3,61.4,1.61,,83.0,,,,,,2.73,-1.22
20260724,688072,拓荆科技,3.472,13.149,5.1,53.8,0.93,,61.75,6.316,8.268,14.864,23.942,1.0,-8.98,-13.65
20260724,603893,XD瑞芯微,6.647,9.861,9.7,67.2,1.36,,79.25,,,,,,-7.32,-14.23
20260724,603259,药明康德,-1.147,6.031,1.0,51.8,0.77,,57.25,-1.392,2.134,1.761,6.499,78.0,-0.39,1.13
20260724,688266,泽璟制药-U,-3.718,4.489,0.1,46.0,0.68,,57.25,,,,,,-2.1,-8.94
20260724,000938,紫光股份,-0.024,17.99,16.9,63.0,1.26,,76.25,,,,,,-9.02,-14.96
20260724,601838,成都银行,1.821,1.096,3.0,62.8,1.05,,76.75,,,,,,0.33,0.43
20260724,600919,江苏银行,2.208,2.299,3.4,63.5,0.97,,69.25,,,,,,0.87,2.69
20260724,002293,罗莱生活,-7.426,1.763,0.9,45.9,1.51,,63.75,,,,,,3.96,2.58
20260724,601939,建设银行,0.687,0.984,4.0,66.4,0.96,,71.75,,,,,,3.81,5.96
20260724,002948,青岛银行,1.062,1.421,4.1,57.8,0.96,,69.75,,,,,,2.99,2.81
20260724,301345,涛涛车业,2.351,6.021,3.8,49.7,0.89,,54.88,,,,,,-4.98,-0.79
20260724,601168,西部矿业,6.997,14.502,16.6,73.5,1.36,,76.25,,,,,,-0.03,4.12
20260724,300561,汇金科技,-14.48,-3.309,-2.2,45.7,1.06,,52.75,2.089,-1.951,-7.167,-7.44,24.0,8.15,7.05
20260724,601918,新集能源,-4.752,-1.232,1.3,47.0,1.1,,78.25,,,,,,2.97,2.55
20260724,688202,美迪西,2.639,13.427,2.9,54.5,0.98,,60.25,-1.392,2.134,1.761,6.499,78.0,-1.53,-8.71
20260724,688710,益诺思,2.479,17.584,7.0,60.9,0.91,,69.5,-1.392,2.134,1.761,6.499,78.0,4.59,-4.39
20260724,002216,三全食品,0.079,0.474,1.8,50.0,1.08,,69.5,,,,,,5.52,4.58
20260724,600971,恒源煤电,-0.91,-0.262,3.0,54.5,1.19,,72.88,,,,,,4.12,5.05
20260724,600936,北投科技,7.592,8.772,7.9,58.9,1.37,,79.75,,,,,,3.41,6.41
20260724,601339,百隆东方,2.423,1.646,7.1,60.3,0.93,,64.5,,,,,,1.13,0.5
20260724,000977,浪潮信息,-3.778,10.22,8.1,65.4,1.14,,77.0,,,,,,-12.86,-16.5
20260724,002422,科伦药业,-1.499,3.874,2.3,48.2,0.97,,60.25,,,,,,-7.86,-7.0
20260724,000429,粤高速Ａ,0.657,0.364,2.4,51.4,1.12,,75.75,,,,,,2.32,1.31
20260724,002142,宁波银行,2.04,1.169,4.6,69.0,1.14,,74.25,,,,,,-0.13,-0.25
20260724,301165,锐捷网络,19.069,37.371,30.0,67.8,1.16,,74.0,,,,,,-17.98,-7.83
20260724,603162,海通发展,8.0,5.128,9.8,59.9,1.17,,77.5,,,,,,0.27,-1.18
20260724,603228,景旺电子,1.002,4.045,7.1,59.0,1.33,,72.25,3.977,-2.711,3.54,5.061,8.0,0.97,-2.55
20260724,600483,福能股份,-4.039,-0.093,2.6,57.6,0.88,,68.25,,,,,,3.55,1.59
20260724,600539,狮头股份,14.826,9.656,12.4,61.4,1.0,,71.5,,,,,,-29.27,-29.57
20260724,688796,百奥赛图,6.458,9.188,8.2,57.7,1.05,,77.5,-1.392,2.134,1.761,6.499,78.0,-9.4,-14.22
20260724,688046,药康生物,7.377,12.931,5.4,57.6,1.21,,66.25,-1.392,2.134,1.761,6.499,78.0,-1.4,-6.18
20260724,000608,阳光股份,13.194,0.308,5.2,58.9,1.13,,59.0,-0.389,-2.609,-6.888,-8.8,61.0,-6.37,-5.28
20260724,002841,视源股份,-6.341,-4.862,1.4,62.1,0.97,,59.75,,,,,,-0.42,0.85
20260724,603127,昭衍新药,-7.858,-5.571,3.0,56.2,1.33,,82.0,-1.392,2.134,1.761,6.499,78.0,-1.04,-6.44
20260724,000651,格力电器,-0.32,1.277,3.5,68.0,1.07,,79.25,2.21,1.158,-2.402,-4.031,23.0,3.02,4.63
20260724,600985,淮北矿业,-1.613,3.099,0.2,50.4,1.06,,73.25,,,,,,5.87,4.28
20260724,600162,香江控股,4.215,-11.111,5.7,57.4,1.35,,73.25,,,,,,-2.23,18.22
20260724,600267,海正药业,-5.09,2.12,3.1,55.7,1.56,,78.5,,,,,,2.16,-0.09
20260724,601699,潞安环能,1.271,5.432,1.3,49.9,1.09,,73.25,,,,,,4.18,1.82
20260724,000739,普洛药业,-2.235,0.153,4.5,58.0,1.05,,77.25,,,,,,5.46,3.22
20260724,688758,赛分科技,-2.283,5.705,8.9,63.9,1.46,,79.25,,,,,,-1.26,-9.89
20260724,002860,星帅尔,5.204,9.951,9.9,51.7,1.07,,77.5,,,,,,7.09,-7.59
20260724,600546,山煤国际,-0.485,4.149,3.0,48.8,1.18,,74.75,,,,,,2.8,3.95
20260724,603137,恒尚节能,13.291,-8.111,12.5,61.8,1.86,,62.0,-0.06,-2.042,-4.988,-6.75,50.0,-9.32,-4.87
20260724,600750,华润江中,-3.555,-2.063,1.8,56.9,1.11,,75.75,,,,,,6.24,6.89
20260724,001872,招商港口,-3.583,-4.591,2.0,53.0,1.44,,75.5,,,,,,3.29,5.63
20260724,601665,齐鲁银行,2.985,2.306,3.9,64.2,1.08,,74.25,,,,,,1.46,3.07
20260724,603373,安邦护卫,-3.112,2.033,-1.9,53.7,1.14,,49.0,,,,,,-0.53,-4.88
20260724,300105,龙源技术,5.876,0.989,12.8,59.6,1.64,,78.25,,,,,,-6.1,-16.54
20260724,600396,华电辽能,8.923,26.781,10.5,59.4,1.46,,71.75,-0.132,-1.822,-6.224,-11.701,53.0,15.43,0.71
20260724,300001,特锐德,1.818,16.288,5.6,54.2,1.24,,77.0,,,,,,-3.8,-1.18
20260724,300765,石药创新,-10.977,-3.529,1.1,50.3,0.89,,60.25,,,,,,4.31,4.36
20260724,601991,大唐发电,-4.985,8.448,-6.0,35.7,1.32,,48.75,-0.132,-1.822,-6.224,-11.701,53.0,2.32,-1.99
20260724,000582,北部湾港,5.112,8.318,5.0,53.4,1.26,,82.0,,,,,,4.5,5.26
20260724,000951,中国重汽,0.455,8.121,3.4,46.0,0.88,,67.25,,,,,,4.88,4.79
20260724,688002,睿创微纳,-0.378,19.649,2.2,50.3,1.29,,78.0,,,,,,-2.35,-5.25
20260724,688702,盛科通信-U,-1.078,25.25,4.4,54.2,1.18,,64.0,,,,,,-9.36,-11.72
20260724,603629,利通电子,0.957,19.628,-5.7,43.2,1.26,,48.75,4.073,-2.541,-2.395,-1.534,7.0,-7.67,-8.56
20260724,603823,百合花,-7.348,8.165,12.2,62.0,1.04,,58.25,,,,,,-26.37,-37.73
20260724,600236,桂冠电力,-4.889,0.753,7.0,60.8,2.35,,80.75,-0.132,-1.822,-6.224,-11.701,53.0,5.1,4.14
20260724,300246,宝莱特,11.565,19.671,13.5,66.6,1.36,,73.75,,,,,,6.13,10.31
20260724,300759,康龙化成,-2.109,8.596,13.1,69.2,1.02,,74.0,-1.392,2.134,1.761,6.499,78.0,-3.1,-4.19
20260724,603118,共进股份,5.626,5.485,14.3,59.3,1.66,,75.75,,,,,,11.45,-2.81
20260724,300929,华骐环保,18.795,4.819,13.0,55.7,1.08,,74.5,,,,,,-8.87,-9.27
20260724,600428,中远海特,-1.985,1.27,12.6,71.6,1.22,,76.25,,,,,,10.53,14.47
20260724,002955,鸿合科技,11.342,13.267,0.4,35.4,1.41,,60.75,,,,,,3.08,0.22
20260724,002396,星网锐捷,4.144,9.917,20.7,68.8,1.49,,76.25,,,,,,-18.61,-19.42
20260724,301127,武汉天源,12.389,24.836,3.6,44.8,1.11,,60.0,,,,,,-26.79,-33.43
20260724,002199,东晶电子,21.274,4.796,2.3,40.9,1.49,,60.75,,,,,,13.47,15.85
20260724,300628,亿联网络,-3.523,-0.79,2.8,62.0,1.18,,72.75,,,,,,5.11,6.84
20260727,301536,星宸科技,-5.109,21.894,10.2,57.9,1.92,,78.25,,,,,,-16.7,-16.45
20260727,301323,新莱福,9.001,22.901,0.8,50.8,1.04,,71.38,,,,,,-7.27,-10.97
20260727,603993,洛阳钼业,-1.275,7.615,6.5,60.3,1.15,,74.5,,,,,,0.53,1.7
20260727,003013,地铁设计,25.848,25.486,14.7,63.9,1.14,,74.0,-0.06,-2.042,-4.988,-6.75,50.0,-6.38,1.11
20260727,301218,华是科技,-2.046,4.816,1.6,59.0,0.9,,65.75,,,,,,-11.6,-8.77
20260727,002774,快意电梯,3.453,8.842,3.9,57.1,1.17,,79.75,1.688,-0.85,-3.903,-4.284,27.0,-10.62,-6.7
20260727,300951,博硕科技,15.788,39.315,14.7,59.9,1.41,,76.75,4.073,-2.541,-2.395,-1.534,7.0,-2.04,2.08
20260727,002415,海康威视,3.817,7.905,7.4,65.6,1.31,,79.25,,,,,,-2.57,3.8
20260727,300458,全志科技,-1.295,14.616,6.1,57.7,1.3,,79.75,,,,,,-20.21,-19.33
20260727,603296,华勤技术,-0.844,18.627,11.5,68.1,1.18,,74.0,4.073,-2.541,-2.395,-1.534,7.0,-5.76,-11.62
20260727,002832,比音勒芬,10.87,8.412,11.9,72.0,1.29,,76.25,,,,,,8.86,7.76
20260727,600012,皖通高速,1.772,-1.766,8.0,65.2,1.5,,80.75,,,,,,-1.63,-4.61
20260727,688072,拓荆科技,0.104,24.307,4.2,52.0,0.93,,61.75,6.316,8.268,14.864,23.942,1.0,-14.8,-21.45
20260727,603893,XD瑞芯微,-4.77,4.836,6.8,61.2,1.28,,79.25,,,,,,-13.47,-12.85
20260727,603259,药明康德,-0.985,0.354,0.8,56.1,0.73,,52.25,-1.392,2.134,1.761,6.499,78.0,1.77,4.22
20260727,688266,泽璟制药-U,-0.564,0.527,1.5,56.8,0.65,,57.25,,,,,,-15.54,-22.72
20260727,002156,通富微电,2.363,21.698,7.2,57.3,1.21,,79.75,6.316,8.268,14.864,23.942,1.0,-22.45,-28.76
20260727,000938,紫光股份,-7.639,10.029,14.5,66.9,1.15,,74.0,,,,,,-16.02,-17.27
20260727,688057,金达莱,9.109,-0.238,1.6,51.6,1.0,,62.5,,,,,,-10.61,-8.11
20260727,601838,成都银行,-1.674,-1.461,1.3,56.7,1.03,,73.25,,,,,,2.41,1.09
20260727,600919,江苏银行,0.702,-0.261,2.3,59.4,0.91,,63.25,,,,,,2.6,1.48
20260727,002293,罗莱生活,2.665,0.812,2.2,52.6,1.39,,62.25,,,,,,1.35,-1.89
20260727,601939,建设银行,1.37,-0.766,4.7,64.2,0.86,,69.25,,,,,,5.28,0.29
20260727,002948,青岛银行,0.876,0.524,4.5,67.4,0.86,,69.25,,,,,,2.61,2.61
20260727,301345,涛涛车业,6.122,8.406,4.5,53.7,0.86,,54.88,,,,,,-11.61,-2.94
20260727,601918,新集能源,0.616,-5.131,2.6,52.1,1.0,,73.0,,,,,,-0.31,-4.95
20260727,688202,美迪西,-0.658,15.071,5.1,58.8,0.96,,61.75,-1.392,2.134,1.761,6.499,78.0,-13.87,-17.06
20260727,688710,益诺思,-2.196,13.752,8.9,61.5,0.81,,69.5,-1.392,2.134,1.761,6.499,78.0,-9.65,-11.78
20260727,002216,三全食品,0.468,0.468,2.6,54.3,1.02,,69.5,,,,,,4.11,1.24
20260727,600971,恒源煤电,0.26,-2.16,3.6,63.4,1.05,,72.38,,,,,,3.67,4.99
20260727,600936,北投科技,5.328,14.222,10.7,68.8,1.42,,76.25,,,,,,5.93,15.42
20260727,601339,百隆东方,5.752,5.752,7.3,68.2,0.92,,62.62,,,,,,0.74,1.24
20260727,688099,晶晨股份,3.694,14.918,1.7,52.0,1.15,,68.25,,,,,,-5.22,-3.94
20260727,301365,矩阵股份,4.599,14.226,2.8,56.8,0.5,,57.25,-0.06,-2.042,-4.988,-6.75,50.0,-14.61,-9.28
20260727,000977,浪潮信息,-6.046,4.564,6.4,64.0,1.01,,77.0,,,,,,-16.27,-13.14
20260727,002422,科伦药业,-3.474,-0.607,3.2,57.1,0.89,,61.75,,,,,,-9.03,-12.14
20260727,000429,粤高速Ａ,5.857,3.36,7.0,58.2,1.18,,77.5,,,,,,-5.01,-2.5
20260727,002142,宁波银行,1.078,-1.574,3.8,66.1,1.0,,72.38,,,,,,3.46,1.54
20260727,603162,海通发展,-5.23,4.804,5.2,58.6,1.13,,79.75,,,,,,1.63,1.82
20260727,600483,福能股份,-3.044,-5.0,3.6,63.7,0.74,,68.75,,,,,,2.05,3.07
20260727,600539,狮头股份,7.692,17.051,7.1,57.5,1.35,,77.25,,,,,,-11.4,-19.75
20260727,688046,药康生物,1.333,21.492,9.4,60.2,1.1,,77.0,-1.392,2.134,1.761,6.499,78.0,-13.37,-12.89
20260727,002841,视源股份,-3.926,-1.604,1.6,56.7,0.89,,60.25,,,,,,-6.28,1.33
20260727,603127,昭衍新药,3.412,5.745,11.9,65.1,1.23,,76.25,-1.392,2.134,1.761,6.499,78.0,-19.07,-17.05
20260727,600985,淮北矿业,-2.859,-4.289,2.3,54.9,0.98,,63.25,,,,,,3.36,-1.81
