date,code,name,quantitative_score,rsi,ma20_deviation_pct,volume_ratio,stock_return_20d_pct,stock_return_60d_pct,relative_strength_20d_pct,relative_strength_60d_pct,weekly_close_vs_ma20_pct,weekly_ma20_slope_pct,short_score,long_score,extension_risk,forward_opportunity_score,opportunity_rank_score,room_score,lt_ma50_deviation_pct,lt_ma200_deviation_pct,lt_distance_to_52w_high_pct,t3,t5,turnover_pct,turnover_5d_avg_pct,turnover_20d_avg_pct,turnover_ratio_5_20,mom_3d_pct,mom_5d_pct,dist_20d_high_pct,dist_60d_high_pct,boll_pct_b,boll_above_pct
20260724,301345,涛涛车业,64.0,49.7,3.8,0.89,12.76,-6.381,17.259,-3.829,11.178,3.38,54.88,71.68,10.0,,,,13.04,14.14,-9.08,-4.98,-0.79,0.0662,0.056720000000000007,0.06382499999999999,0.889,2.351,6.021,-10.175,-10.175,0.664,False
20260727,301345,涛涛车业,65.2,53.7,4.5,0.86,12.735,-3.704,17.291,-2.531,11.255,4.24,54.88,72.31,0.0,,,,14.2,15.41,-7.98,-11.61,-2.94,0.046,0.054819999999999994,0.06379,0.859,6.122,8.406,-9.091,-9.091,0.696,False
20260715,300487,蓝晓科技,66.4,61.3,10.1,1.56,31.125,1.945,33.12,0.886,10.9,0.598,72.75,71.98,10.0,,,,18.27,16.51,-9.95,-10.72,-9.38,0.053399999999999996,0.07618,0.048714999999999994,1.564,-9.952,8.071,-14.477,-14.477,0.706,False
20260716,300487,蓝晓科技,66.4,64.6,7.3,1.55,29.596,-1.668,34.32,-1.029,9.547,0.526,73.88,71.11,10.0,,,,16.48,14.85,-11.11,-7.66,-9.98,0.0535,0.07836,0.050635,1.548,-10.215,1.296,-15.581,-15.581,0.658,False
20260715,601168,西部矿业,66.4,74.8,12.6,1.07,7.274,15.049,9.27,13.989,12.591,-2.359,71.5,70.66,10.0,,,,8.59,19.9,-15.89,-1.9,12.03,0.0363,0.0289,0.027075000000000005,1.067,9.001,17.743,-3.378,-4.463,0.927,False
20260717,601168,西部矿业,66.4,67.4,7.0,1.18,-0.315,9.364,8.033,14.164,7.679,-2.613,74.5,70.39,10.0,,,,3.37,13.85,-19.77,13.5,12.69,0.0308,0.031639999999999995,0.026825000000000005,1.179,-4.582,3.975,-8.684,-8.868,0.722,False
20260720,601168,西部矿业,65.4,69.1,8.3,1.19,-4.225,10.742,4.893,14.3,8.654,-1.045,72.0,67.39,10.0,,,,4.41,14.71,-18.99,16.39,16.03,0.0256,0.031080000000000003,0.026184999999999996,1.187,-3.677,4.138,-7.79,-7.976,0.774,False
20260721,601168,西部矿业,63.3,76.5,14.1,1.15,12.787,15.283,16.449,16.541,14.775,-0.723,68.75,70.66,25.0,,,,10.53,21.26,-14.14,4.59,6.38,0.0254,0.02928,0.02546,1.15,0.089,2.11,-2.279,-2.476,0.929,False
20260724,601168,西部矿业,64.0,73.5,16.6,1.36,37.429,25.355,41.928,27.907,22.315,-0.325,76.25,71.26,45.0,,,,17.37,28.5,-8.14,-0.03,4.12,0.0342,0.03872,0.028435,1.362,6.997,14.502,-8.02,-8.02,0.89,False
20260728,601168,西部矿业,67.2,74.1,14.9,1.34,35.814,21.731,44.046,26.737,22.975,1.231,76.25,77.23,10.0,,,,18.31,29.86,-6.57,4.29,3.66,0.0239,0.03928,0.029280000000000007,1.342,-2.59,8.828,-6.447,-6.447,0.84,False
20260729,601168,西部矿业,67.2,73.0,13.2,1.12,39.23,24.992,46.464,29.298,23.132,1.239,74.0,77.23,10.0,,,,17.96,29.66,-6.44,-0.13,9.24,0.0271,0.03336,0.029670000000000002,1.124,1.849,1.123,-6.32,-6.32,0.815,False
20260730,601168,西部矿业,66.2,69.4,10.9,0.97,34.102,18.801,39.558,25.513,22.318,1.196,66.5,77.23,10.0,,,,16.63,28.38,-7.1,1.19,5.22,0.0298,0.02898,0.029905000000000004,0.969,-2.837,-3.145,-6.98,-6.98,0.771,False
20260731,601168,西部矿业,66.2,72.1,14.7,0.95,31.554,21.993,36.799,28.366,27.909,1.498,66.5,77.71,10.0,,,,21.68,34.25,-2.56,6.32,11.64,0.0286,0.027859999999999996,0.029390000000000006,0.948,4.286,6.071,-2.437,-2.437,0.863,False
20260803,601168,西部矿业,66.2,63.5,10.4,0.93,30.89,15.705,37.061,22.453,22.395,3.719,66.5,77.71,10.0,,,,18.27,30.62,-4.94,5.11,12.3,0.0285,0.027580000000000004,0.02968,0.929,1.598,-0.583,-4.822,-4.822,0.768,False
20260804,601168,西部矿业,66.2,65.0,10.9,0.91,33.229,18.517,37.221,25.604,24.568,3.839,66.5,77.71,10.0,,,,20.07,32.76,-3.14,11.29,1.32,0.0226,0.02732,0.030055,0.909,4.256,3.663,-3.02,-3.02,0.796,False
20260806,601168,西部矿业,66.2,72.5,11.5,0.97,37.047,18.385,41.661,25.328,29.203,4.096,66.5,78.07,10.0,,,,23.66,37.24,-3.14,-2.29,-9.54,0.0443,0.031259999999999996,0.032314999999999997,0.967,5.947,8.404,-6.781,-6.781,0.845,False
20260812,601168,西部矿业,69.0,51.3,2.6,1.28,15.612,27.062,17.615,30.399,21.496,7.417,80.5,77.71,0.0,,,,16.65,30.87,-10.94,3.53,,0.041299999999999996,0.04492,0.03499999999999999,1.283,-10.936,-6.485,-11.388,-11.388,0.581,False
20260715,688428,诺诚健华,66.4,64.3,7.6,1.02,31.339,-5.335,33.334,-6.395,13.105,4.377,68.25,71.98,10.0,,,,16.34,19.76,-11.58,-6.64,-4.5,0.08460000000000001,0.05652,0.055645,1.016,-0.504,6.391,-7.116,-7.116,0.711,False
20260716,688428,诺诚健华,68.2,65.1,4.8,1.02,30.869,-5.162,35.593,-4.523,11.591,4.293,72.38,72.34,0.0,,,,14.43,18.08,-12.83,0.59,-1.87,0.0601,0.058660000000000004,0.05761000000000001,1.018,0.103,0.378,-8.433,-8.433,0.651,False
20260721,688428,诺诚健华,65.2,48.2,2.2,1.16,18.508,-2.45,22.17,-1.191,10.277,4.22,55.62,72.34,0.0,,,,13.59,17.47,-13.25,-4.39,-5.91,0.051500000000000004,0.06986,0.060605000000000006,1.153,-0.479,-4.028,-8.871,-8.871,0.6,False
20260810,688428,诺诚健华,67.0,51.4,5.9,0.86,0.617,16.6,0.475,19.843,9.048,3.389,67.25,73.84,0.0,,,,12.12,18.44,-12.38,7.98,7.61,0.0538,0.04,0.046604999999999994,0.858,9.43,18.101,-7.962,-7.962,0.784,False
20260812,688428,诺诚健华,67.2,62.7,12.5,1.22,5.805,28.484,7.808,31.821,16.01,3.771,73.75,77.44,10.0,,,,18.2,26.11,-6.45,2.23,,0.0669,0.05870000000000001,0.04806499999999999,1.221,7.806,16.847,-4.07,-4.07,1.014,True
20260813,688428,诺诚健华,67.2,67.9,13.6,1.38,5.805,28.484,7.808,31.821,17.577,3.857,73.75,77.71,10.0,,,,19.05,27.72,-5.1,,,0.0799,0.06772,0.049055,1.38,8.311,16.271,-4.59,-4.59,1.006,True
20260715,605377,华旺科技,66.4,61.6,7.1,1.06,19.83,3.141,21.825,2.082,7.304,1.23,72.0,71.95,10.0,,,,8.7,11.43,-2.96,-5.72,-5.21,0.020099999999999996,0.02848,0.026835000000000005,1.061,-2.764,3.903,-3.337,-3.431,0.754,False
20260716,605377,华旺科技,68.2,61.6,3.1,1.12,21.139,2.134,25.863,2.774,4.413,1.075,74.25,71.47,0.0,,,,5.61,8.21,-5.71,-2.74,-0.53,0.0356,0.03144,0.028194999999999998,1.115,-3.236,1.485,-8.421,-8.421,0.626,False
20260717,605377,华旺科技,67.2,48.2,0.3,0.98,23.037,2.174,31.384,6.974,2.654,0.981,68.25,70.99,0.0,,,,3.75,6.24,-7.39,0.65,-1.95,0.032799999999999996,0.02878,0.029235,0.984,-4.665,-7.206,-10.048,-10.048,0.517,False
20260715,600784,鲁银投资,66.2,68.1,6.5,1.02,8.727,4.252,10.722,3.193,4.145,0.406,72.0,71.62,10.0,,,,3.49,8.68,-12.14,-8.84,-10.71,0.0265,0.01888,0.018455000000000003,1.023,2.013,-0.654,-3.797,-13.143,0.755,False
20260716,600784,鲁银投资,69.0,73.6,5.3,1.03,9.262,2.027,13.986,2.666,3.496,0.371,74.25,74.62,0.0,,,,2.73,7.86,-12.72,-10.03,-6.42,0.0184,0.01936,0.018865,1.026,3.283,-1.048,-4.43,-13.714,0.707,False
20260803,600784,鲁银投资,65.2,55.1,3.7,0.82,-1.316,2.459,4.856,9.207,2.895,0.069,64.75,64.12,0.0,,,,3.69,6.41,-13.29,2.39,9.31,0.0141,0.01464,0.017869999999999997,0.819,6.232,5.189,-4.215,-14.286,0.727,False
20260807,600784,鲁银投资,66.2,74.8,5.3,0.91,2.282,8.239,4.088,12.718,4.455,0.151,66.75,67.12,0.0,,,,6.03,7.73,-11.91,6.04,3.94,0.0127,0.01566,0.017234999999999997,0.909,2.973,4.384,-2.682,-12.914,0.816,False
20260715,688498,源杰科技,66.0,47.4,4.4,1.08,12.438,99.689,14.434,98.629,57.518,26.034,64.0,79.12,0.0,,,,27.18,143.76,-4.08,-19.3,-18.63,0.043,0.041100000000000005,0.038209999999999994,1.076,12.43,11.874,-8.086,-8.086,0.697,False
20260716,688498,源杰科技,66.0,52.1,4.7,1.05,13.274,83.142,17.998,83.781,58.879,26.127,64.0,79.12,0.0,,,,27.0,143.48,-3.18,-13.71,-17.43,0.0348,0.03987999999999999,0.03815999999999999,1.045,14.827,4.58,-7.223,-7.223,0.718,False
20260810,688498,源杰科技,66.0,45.9,0.5,0.99,-11.011,31.548,-11.153,34.79,11.659,11.094,62.0,71.53,0.0,,,,-6.69,68.25,-24.97,8.74,15.58,0.0493,0.05308,0.05344,0.993,9.022,23.373,-26.258,-28.1,0.508,False
20260715,688037,芯源微,66.0,56.0,3.2,0.87,37.086,102.411,39.082,101.351,50.892,14.493,61.75,78.52,0.0,,,,23.85,89.28,-15.08,-19.19,-5.87,0.0361,0.038919999999999996,0.04494,0.866,-2.706,-8.163,-18.924,-18.924,0.562,False
20260715,688048,长光华芯,66.0,50.6,4.7,1.01,19.095,50.0,21.09,48.941,32.899,20.451,64.0,77.89,0.0,,,,11.57,113.08,-10.96,-28.43,-28.66,0.071,0.08176,0.08079,1.012,0.314,7.974,-12.2,-12.2,0.659,False
20260715,688347,华虹宏力,66.0,50.2,3.0,1.07,38.96,164.861,40.955,163.801,71.893,24.763,64.0,78.52,0.0,,,,33.6,119.6,-17.25,2.82,20.99,0.0565,0.06776,0.06306,1.075,-10.396,-7.528,-18.766,-18.766,0.57,False
20260716,688347,华虹宏力,66.0,50.9,0.8,1.03,25.758,163.101,30.481,163.74,70.199,24.647,62.5,78.52,0.0,,,,30.32,115.43,-18.14,23.57,5.93,0.0594,0.06464,0.062575,1.033,-6.329,-18.14,-19.641,-19.641,0.521,False
20260720,688347,华虹宏力,64.8,49.2,0.6,1.09,18.386,157.841,27.504,161.399,63.799,24.204,62.5,78.52,10.0,,,,28.53,114.39,-17.23,0.74,-8.89,0.0812,0.07011999999999999,0.06452,1.087,0.018,-5.291,-18.751,-18.751,0.519,False
20260723,688347,华虹宏力,66.0,57.8,0.6,1.26,3.221,145.677,9.039,146.545,68.108,24.496,62.25,78.52,0.0,,,,25.94,114.42,-14.86,-14.1,-29.69,0.0926,0.08593999999999999,0.06803,1.263,2.872,4.011,-17.459,-17.459,0.517,False
20260715,2384,东山精密,66.0,46.4,4.5,1.26,5.392,75.52,7.387,74.461,39.102,22.154,63.75,78.49,0.0,,,,13.6,109.16,-4.83,-12.91,-13.0,0.10039999999999999,0.08076,0.06432000000000002,1.256,8.333,10.494,-6.28,-6.28,0.685,False
20260716,2384,东山精密,67.2,52.4,6.8,1.25,4.624,65.824,9.348,66.463,42.208,22.359,77.25,78.97,10.0,,,,15.56,112.56,-2.54,-10.47,-19.91,0.0836,0.08127999999999999,0.06498000000000001,1.251,13.561,2.862,-4.027,-4.027,0.77,False
20260715,688578,艾力斯,66.0,72.0,13.8,1.11,49.755,27.059,51.75,26.0,28.999,4.918,74.0,78.16,20.0,,,,28.99,26.73,-4.17,4.44,7.56,0.04019999999999999,0.032,0.028945,1.106,2.017,5.813,-8.586,-8.586,0.726,False
20260716,688578,艾力斯,67.2,72.3,10.5,1.07,49.41,27.965,54.134,28.604,27.728,4.846,74.0,78.16,10.0,,,,26.87,25.33,-5.18,5.47,-1.22,0.030699999999999998,0.0324,0.03015,1.075,5.518,2.022,-9.548,-9.548,0.687,False
20260717,688578,艾力斯,66.0,56.0,0.8,1.06,34.941,19.741,43.289,24.541,18.627,4.339,62.5,77.2,0.0,,,,16.81,15.81,-12.36,19.17,8.29,0.0349,0.0331,0.031325000000000006,1.057,-2.92,-6.702,-16.399,-16.399,0.516,False
20260721,688578,艾力斯,67.2,55.6,12.6,1.07,51.688,36.845,55.35,38.104,35.021,6.555,74.5,78.88,10.0,,,,33.52,34.0,0.0,-9.44,-11.64,0.0375,0.03604,0.033615,1.072,7.172,12.569,-3.061,-3.061,0.807,False
20260722,688578,艾力斯,67.2,50.3,9.4,1.02,40.342,37.016,44.91,38.459,33.335,6.459,77.5,78.88,10.0,,,,30.77,32.05,-1.34,-6.42,-8.66,0.0334,0.03468,0.03411,1.017,14.403,4.624,-5.119,-5.119,0.754,False
20260723,688578,艾力斯,66.0,45.3,2.5,0.97,30.978,31.503,36.797,32.371,26.997,6.099,60.25,78.4,0.0,,,,23.38,25.23,-6.35,-5.78,-6.42,0.0242,0.03338,0.034245,0.975,-2.245,0.371,-9.935,-9.935,0.582,False
20260715,688220,翱捷科技-U,66.0,63.4,12.0,1.1,26.908,53.087,28.903,52.028,30.349,5.416,74.0,78.55,20.0,,,,15.34,33.25,-1.57,-18.03,-8.71,0.0433,0.04254,0.04087,1.041,4.608,6.877,-4.831,-4.831,0.844,False
20260716,688220,翱捷科技-U,69.0,57.7,2.3,1.11,13.975,37.307,18.699,37.946,20.427,4.859,78.25,77.8,0.0,,,,5.76,22.41,-9.54,-1.71,-5.75,0.059500000000000004,0.045079999999999995,0.042655,1.057,-6.312,-9.54,-14.839,-14.839,0.569,False
20260715,3004,声迅股份,66.0,58.4,0.2,0.96,15.816,143.774,17.811,141.607,57.57,25.163,60.25,78.52,0.0,,,,21.96,120.15,-10.56,-23.41,-23.52,0.0438,0.061160000000000006,0.06379,0.959,-8.963,-5.926,-15.517,-15.517,0.506,False
20260806,3004,声迅股份,68.0,52.5,2.2,0.77,-22.476,60.579,-17.862,66.576,26.568,13.514,59.0,77.53,0.0,,,,-2.9,74.49,-22.48,4.77,10.86,0.021400000000000002,0.030780000000000002,0.039834999999999995,0.773,10.232,22.43,-26.775,-26.775,0.54,False
20260807,3004,声迅股份,68.0,64.9,3.6,0.76,-21.094,63.75,-19.288,69.83,26.568,13.514,60.0,77.53,0.0,,,,-3.13,73.42,-22.48,7.96,9.93,0.021,0.02842,0.037295,0.762,5.816,17.384,-21.81,-26.775,0.575,False
20260810,3004,声迅股份,66.2,63.0,6.3,0.7,-15.823,65.835,-15.964,70.161,24.2,13.021,57.75,77.53,10.0,,,,-1.85,74.97,-21.29,8.53,11.86,0.0184,0.024640000000000002,0.035345,0.697,3.712,11.915,-20.359,-25.657,0.644,False
20260715,688253,英诺特,66.0,45.9,0.3,0.75,-2.707,43.252,-0.712,42.193,17.979,10.376,50.38,77.89,0.0,,,,0.81,45.72,-10.51,-14.66,-10.82,0.0132,0.01098,0.014654999999999998,0.749,8.641,8.08,-11.495,-13.914,0.513,False
20260716,688253,英诺特,66.0,51.9,0.7,0.78,1.902,37.215,6.626,37.854,18.604,10.413,54.75,78.49,0.0,,,,1.12,46.02,-10.0,-9.37,-6.87,0.0106,0.01114,0.014205,0.784,6.739,7.03,-10.997,-13.429,0.537,False
20260728,688253,英诺特,68.0,55.8,1.4,0.9,-5.192,19.511,3.04,24.517,11.669,7.605,65.75,77.26,0.0,,,,-1.44,38.46,-12.71,-0.07,-2.03,0.0125,0.0125,0.013900000000000001,0.899,5.735,8.65,-13.671,-16.03,0.552,False
20260729,688253,英诺特,65.0,54.5,2.3,0.95,-11.538,10.967,-4.305,15.274,11.89,7.618,63.88,67.26,0.0,,,,-1.0,38.3,-12.52,-2.05,5.91,0.0129,0.01278,0.013470000000000001,0.949,4.603,9.608,-13.214,-15.854,0.595,False
20260803,688253,英诺特,67.0,45.4,1.2,0.98,-2.972,11.151,3.199,17.898,7.214,7.278,65.75,74.26,0.0,,,,-2.54,33.59,-14.74,17.64,27.39,0.010700000000000001,0.012819999999999998,0.013094999999999999,0.979,-2.532,-3.609,-8.477,-17.984,0.564,False
20260804,688253,英诺特,67.0,45.2,1.6,0.9,-0.196,7.071,3.797,14.157,7.596,7.299,65.75,74.26,0.0,,,,-1.86,33.68,-14.42,25.08,17.07,0.005600000000000001,0.01144,0.012764999999999999,0.896,3.759,-1.96,-8.132,-17.676,0.585,False
20260805,688253,英诺特,65.0,52.3,8.8,0.97,11.345,13.352,13.392,19.211,15.431,7.745,70.0,77.86,20.0,,,,5.87,43.49,-7.81,17.34,8.36,0.0206,0.01298,0.01334,0.973,5.617,5.395,-2.958,-11.314,0.94,False
20260812,688253,英诺特,67.2,67.7,12.7,1.57,12.442,2.362,14.445,5.699,21.291,10.324,75.25,78.49,10.0,,,,13.35,53.14,-7.65,-8.16,,0.021400000000000002,0.027440000000000003,0.017455,1.572,-7.237,9.145,-10.465,-10.465,0.796,False
20260813,688253,英诺特,67.2,67.9,13.6,1.43,12.442,2.362,14.445,5.699,22.916,10.42,73.75,78.49,10.0,,,,14.61,54.67,-6.34,,,0.020099999999999996,0.02556,0.01793,1.426,-6.336,1.427,-9.187,-9.187,0.805,False
20260715,603713,密尔克卫,66.0,44.8,0.0,0.92,22.553,20.907,24.548,19.847,18.268,3.766,57.75,77.71,0.0,,,,16.91,20.46,-9.46,-10.11,-6.38,0.0572,0.038900000000000004,0.042465,0.916,-3.472,-5.413,-14.255,-14.255,0.501,False
20260812,603713,密尔克卫,68.0,58.5,5.4,1.01,-6.903,28.706,-4.9,32.043,9.661,1.118,72.88,73.09,0.0,,,,2.75,12.02,-15.71,-1.51,,0.0163,0.022619999999999998,0.02254,1.004,-1.571,7.42,-5.003,-20.174,0.809,False
20260715,2979,雷赛智能,66.0,62.8,3.7,0.98,17.343,56.954,19.339,55.895,26.111,9.934,61.25,78.25,0.0,,,,8.98,37.62,-15.31,-12.47,-4.69,0.0709,0.08005999999999999,0.081465,0.983,-5.961,-3.178,-18.909,-18.909,0.586,False
20260806,2979,雷赛智能,66.0,56.7,3.3,0.97,-6.935,14.57,-2.321,21.513,16.173,8.515,65.38,71.08,0.0,,,,5.92,32.26,-17.3,-0.08,0.76,0.0733,0.06966000000000001,0.07152499999999999,0.974,7.227,15.801,-14.036,-20.81,0.661,False
20260807,2979,雷赛智能,66.0,63.0,4.5,1.05,-7.512,12.401,-5.706,16.88,16.951,8.56,70.5,67.35,0.0,,,,6.52,32.93,-16.71,-2.13,-1.1,0.0767,0.07302,0.06981,1.046,7.172,6.014,-7.918,-20.247,0.753,False
20260715,301307,美利信,66.0,60.8,0.5,1.24,13.323,77.405,15.318,76.345,35.896,18.047,64.25,78.16,0.0,,,,14.59,68.17,-20.77,-23.69,-16.88,0.0922,0.17046,0.13766,1.238,-20.768,-9.145,-26.591,-26.591,0.508,False
20260716,300199,翰宇药业,69.0,65.9,4.1,1.22,10.574,15.153,15.298,15.792,14.378,5.022,81.5,77.2,0.0,,,,6.56,18.79,-18.3,-8.42,-13.63,0.0989,0.1025,0.08424999999999999,1.217,4.128,-5.081,-9.303,-9.303,0.652,False
20260810,300199,翰宇药业,66.2,61.6,14.3,1.02,7.404,8.048,7.263,11.29,13.768,4.439,71.5,73.57,10.0,,,,12.31,23.02,-15.73,6.21,4.89,0.087,0.07174,0.07041,1.019,12.981,23.483,-6.449,-6.449,0.985,False
20260716,300561,汇金科技,69.0,60.0,5.0,1.06,29.101,0.826,33.824,1.632,9.197,3.562,74.25,75.22,0.0,,,,1.12,7.82,-30.74,16.18,9.91,0.1674,0.17256,0.16246,1.062,-2.456,-3.175,-14.343,-24.791,0.633,False
20260717,300561,汇金科技,67.2,64.6,6.2,1.09,37.706,-2.935,46.054,1.286,11.913,3.711,72.0,75.22,10.0,,,,3.71,10.64,-28.91,4.85,-4.51,0.2274,0.18512,0.17014500000000002,1.088,10.599,2.936,-12.086,-22.809,0.694,False
20260720,300561,汇金科技,66.0,68.1,14.4,1.14,25.0,5.817,34.118,9.162,19.007,7.38,71.5,76.72,20.0,,,,12.72,20.46,-22.55,0.75,-8.87,0.2194,0.19805999999999999,0.173115,1.144,6.525,9.081,-4.213,-15.896,0.927,False
20260721,300561,汇金科技,64.8,62.3,17.4,1.25,24.185,10.172,27.848,10.776,23.217,7.621,76.25,77.08,45.0,,,,16.77,24.87,-19.63,-11.26,-10.52,0.2552,0.21765999999999996,0.17443999999999998,1.248,16.042,25.047,-0.85,-12.726,0.972,False
20260722,300561,汇金科技,67.2,58.6,9.2,1.19,20.766,8.261,25.333,9.977,16.131,7.216,75.0,76.72,10.0,,,,9.64,17.21,-24.53,-7.12,-3.4,0.1728,0.20844000000000001,0.175615,1.187,6.161,3.793,-6.903,-18.054,0.751,False
20260723,300561,汇金科技,67.2,56.6,8.9,1.17,22.389,8.194,28.208,9.412,16.954,7.263,75.0,76.72,10.0,,,,10.45,18.01,-23.97,-6.0,-6.38,0.1492,0.2048,0.17482999999999999,1.171,-1.832,9.778,-6.203,-17.437,0.748,False
20260724,300561,汇金科技,66.0,45.7,-2.2,1.06,16.495,-1.051,20.994,1.469,6.323,6.66,52.75,76.45,0.0,,,,0.11,6.66,-31.27,8.15,7.05,0.1343,0.18617999999999998,0.175855,1.059,-14.48,-3.309,-15.208,-25.363,0.433,False
20260806,300561,汇金科技,66.2,55.7,5.1,0.87,5.726,0.215,10.34,6.212,12.842,7.301,69.75,68.95,0.0,,,,11.4,16.67,-24.37,-5.11,-9.46,0.1131,0.13868,0.159325,0.87,11.012,9.577,-6.703,-17.878,0.739,False
20260807,300561,汇金科技,66.2,46.2,3.6,0.84,8.397,-3.553,10.203,2.527,11.757,7.239,67.25,68.95,0.0,,,,10.48,15.37,-25.14,-4.34,-11.42,0.1041,0.13084,0.1563,0.837,0.435,5.727,-7.654,-18.714,0.671,False
20260716,2938,鹏鼎控股,68.0,43.1,0.6,0.96,-13.377,68.668,-8.653,69.308,27.844,12.874,60.5,77.89,0.0,,,,2.47,58.16,-14.03,-5.43,-13.33,0.0175,0.021300000000000003,0.02216,0.961,7.051,8.083,-16.255,-16.255,0.519,False
20260806,2938,鹏鼎控股,67.0,50.0,2.7,0.8,-1.604,8.837,3.01,15.78,9.514,9.331,65.75,73.9,0.0,,,,-5.98,38.81,-21.73,1.81,0.81,0.0126,0.0121,0.01513,0.8,15.993,23.406,-13.013,-23.761,0.581,False
20260813,2938,鹏鼎控股,67.0,55.7,5.5,1.04,-1.97,8.462,0.032,11.8,8.279,10.257,74.75,70.9,0.0,,,,-3.41,38.92,-20.17,,,0.017,0.013879999999999998,0.013275,1.046,-2.842,1.993,-8.059,-22.242,0.686,False
20260716,601918,新集能源,68.0,63.8,5.5,0.88,3.883,30.488,8.607,31.127,12.159,4.522,69.25,77.11,0.0,,,,3.61,25.95,-13.71,4.99,5.41,0.016,0.01796,0.020345000000000002,0.883,4.221,3.66,-5.03,-20.017,0.762,False
20260717,601918,新集能源,67.2,63.0,6.1,1.01,10.808,32.517,19.155,37.317,13.368,4.589,77.0,77.47,10.0,,,,4.48,27.09,-12.72,-0.31,-1.54,0.0285,0.020819999999999998,0.020685000000000002,1.007,1.67,4.844,-6.436,-19.103,0.788,False
20260720,601918,新集能源,66.0,72.0,11.7,1.12,15.419,37.185,24.537,40.743,18.538,5.203,74.0,78.07,20.0,,,,10.34,34.42,-7.44,0.0,-3.35,0.026600000000000002,0.023479999999999997,0.020960000000000003,1.12,2.379,11.797,-1.054,-14.203,0.997,False
20260721,601918,新集能源,67.2,65.9,8.5,1.09,13.611,32.026,17.273,33.285,16.052,5.064,77.0,78.07,10.0,,,,7.52,31.1,-9.5,-4.28,-4.88,0.0226,0.023299999999999998,0.021315000000000004,1.093,4.881,5.428,-3.257,-16.113,0.849,False
20260722,601918,新集能源,69.0,59.0,4.0,1.13,14.858,21.295,19.426,22.738,12.147,4.847,79.75,77.47,0.0,,,,3.45,26.13,-12.72,2.08,1.15,0.0291,0.02456,0.021765000000000003,1.128,0.0,-3.469,-6.705,-19.103,0.67,False
20260723,601918,新集能源,67.2,61.7,7.4,1.18,17.497,26.909,23.316,27.776,16.485,5.088,77.0,78.07,10.0,,,,7.37,30.98,-9.14,-4.3,-3.2,0.0222,0.0258,0.021765,1.185,-1.839,5.296,-2.874,-15.781,0.822,False
20260724,601918,新集能源,69.0,47.0,1.3,1.1,12.778,15.625,17.278,18.177,10.842,4.775,78.25,77.47,0.0,,,,1.64,24.0,-13.8,2.97,2.55,0.0191,0.023920000000000004,0.02179,1.098,-4.752,-1.232,-7.854,-20.1,0.56,False
20260727,601918,新集能源,68.0,52.1,2.6,1.0,12.257,14.219,16.813,15.391,11.859,4.484,73.0,77.47,0.0,,,,3.3,26.03,-12.19,-0.31,-4.95,0.013600000000000001,0.02132,0.021380000000000003,0.997,0.616,-5.131,-6.13,-18.605,0.631,False
20260729,601918,新集能源,66.0,55.1,0.6,0.78,10.592,9.966,17.826,14.273,10.889,4.431,57.25,77.11,0.0,,,,2.13,24.33,-12.99,-5.05,-4.12,0.0127,0.01624,0.020885,0.778,0.936,-0.308,-6.992,-19.352,0.54,False
20260807,601918,新集能源,66.0,42.0,1.3,1.0,5.705,14.586,7.511,19.065,10.798,4.449,58.5,77.11,0.0,,,,2.31,23.92,-12.01,1.44,1.95,0.0178,0.019360000000000002,0.01937,0.999,6.623,1.551,-5.939,-18.439,0.605,False
20260810,601918,新集能源,69.0,51.5,4.7,1.04,10.39,16.972,10.248,20.215,13.592,4.516,79.75,77.71,0.0,,,,6.25,28.41,-8.6,-2.83,-2.14,0.0219,0.02054,0.019799999999999995,1.037,9.56,10.629,-2.299,-15.282,0.88,False
20260812,601918,新集能源,67.0,45.7,1.4,1.06,-1.982,8.801,0.021,12.138,10.33,4.336,73.25,70.84,0.0,,,,3.48,24.0,-11.38,1.93,,0.0137,0.020000000000000004,0.01888,1.059,0.713,6.23,-5.268,-17.857,0.616,False
20260716,603519,立霸股份,67.8,66.5,6.0,1.14,10.079,16.718,14.803,17.357,17.444,2.897,77.0,77.92,10.0,,,,16.19,24.67,0.0,4.62,-4.89,0.0368,0.0397,0.034865,1.139,2.963,5.086,-1.291,-1.291,0.977,False
20260717,603519,立霸股份,66.0,66.2,10.8,1.27,16.582,24.037,24.93,28.837,23.282,3.217,76.25,77.92,20.0,,,,21.87,31.04,0.0,-12.62,-9.93,0.07339999999999999,0.04714,0.037165,1.268,7.119,9.375,-0.124,-0.124,1.195,True
20260720,603519,立霸股份,63.6,75.0,19.6,1.43,25.178,33.536,34.296,37.094,32.286,4.752,76.25,78.55,55.0,,,,32.46,42.9,0.0,-13.25,-15.36,0.0928,0.05682,0.03964,1.433,20.962,18.519,-0.621,-0.621,1.337,True
20260721,603519,立霸股份,67.2,55.8,7.2,1.36,9.392,19.728,13.054,20.986,19.85,4.059,79.75,78.07,10.0,,,,18.8,28.4,-10.0,3.09,-1.12,0.022099999999999998,0.05329999999999999,0.03912500000000001,1.362,3.597,5.389,-10.559,-10.559,0.796,False
20260722,603519,立霸股份,64.0,48.2,-3.3,1.27,-3.714,8.112,0.854,9.556,8.544,3.437,50.0,71.11,0.0,,,,6.83,15.46,-18.98,9.51,14.42,0.0213,0.049280000000000004,0.03871,1.273,-11.429,-1.993,-19.481,-19.481,0.364,False
