code,date,entry_delta,entry_quality,crowding,crowding_mean,t3,t5,ret_5d_pct,sector_5d_return
2293,20260722,1.0,62.5,10.0,,3.33,4.44,-0.457,
601939,20260722,1.0,62.5,10.0,,2.47,5.14,2.2,
603779,20260722,1.0,62.5,10.0,,-12.22,-14.21,4.695,
2948,20260722,1.0,62.5,10.0,,1.41,3.17,0.883,
688578,20260722,1.0,62.5,10.0,,-6.42,-8.66,4.624,
300561,20260722,1.0,62.5,10.0,-5.519,-7.12,-3.4,3.793,-7.167
601918,20260722,1.0,62.5,10.0,,2.08,1.15,-3.469,
603519,20260722,1.0,62.5,10.0,,9.51,14.42,-1.993,
2821,20260722,1.0,62.5,30.0,3.465,-0.03,-4.9,-16.077,1.761
688710,20260722,1.0,62.5,30.0,3.465,-0.86,-2.02,-0.494,1.761
2317,20260722,1.0,62.5,10.0,,1.56,-4.87,-16.491,
2216,20260722,1.0,62.5,10.0,,1.42,5.28,-1.233,
600971,20260722,1.0,62.5,10.0,,0.52,2.22,-3.153,
600936,20260722,1.0,62.5,10.0,,3.21,3.61,2.521,
601339,20260722,1.0,62.5,10.0,,7.44,6.77,-7.72,
2422,20260722,1.0,62.5,10.0,,-0.81,-10.15,0.306,
429,20260722,1.0,62.5,10.0,,5.86,3.22,2.246,
2142,20260722,1.0,62.5,10.0,,1.85,1.95,-0.095,
2653,20260722,1.0,62.5,10.0,,-5.03,-10.14,-3.966,
603162,20260722,1.0,62.5,10.0,,-8.48,-5.48,0.356,
603228,20260722,-4.0,50.0,10.0,1.963,7.97,-0.89,16.163,3.54
600483,20260722,1.0,62.5,10.0,,-2.52,-0.27,5.377,
601000,20260722,1.0,62.5,10.0,,1.3,3.25,6.422,
600539,20260722,1.0,62.5,10.0,,4.59,-15.29,0.548,
688796,20260722,1.0,62.5,30.0,3.465,12.39,-7.16,-6.776,1.761
2841,20260722,1.0,62.5,10.0,,-4.17,-7.04,-0.643,
603127,20260722,1.0,62.5,30.0,3.465,3.93,-8.11,-5.057,1.761
600985,20260722,1.0,62.5,10.0,,-0.99,1.59,2.259,
2432,20260722,-9.0,37.5,10.0,,-8.6,-15.65,21.869,
603129,20260722,1.0,62.5,10.0,,10.04,13.06,-0.266,
600267,20260722,1.0,62.5,10.0,,-3.34,-3.5,4.174,
601699,20260722,1.0,62.5,10.0,,-3.26,-1.15,3.253,
739,20260722,1.0,62.5,10.0,,-0.15,1.13,1.808,
688758,20260722,-2.0,55.0,10.0,,-2.49,-5.6,12.766,
2860,20260722,1.0,62.5,10.0,,12.97,18.23,-0.605,
600546,20260722,1.0,62.5,10.0,,-1.27,-0.48,3.504,
601,20260722,-2.0,55.0,10.0,-6.582,-6.23,-7.1,10.759,-6.224
601225,20260722,1.0,62.5,10.0,,-0.37,-0.04,1.138,
600750,20260722,1.0,62.5,10.0,,0.0,4.92,-0.904,
1872,20260722,-2.0,55.0,10.0,,-4.48,-1.99,8.983,
603373,20260722,-2.0,55.0,10.0,,-4.13,-4.9,10.182,
600396,20260722,-8.0,40.0,10.0,-6.582,2.48,5.62,21.006,-6.224
601001,20260722,1.0,62.5,10.0,,-5.45,-6.03,1.365,
300001,20260722,1.0,62.5,10.0,,0.0,-1.81,6.877,
300765,20260722,1.0,62.5,10.0,,-5.28,-1.17,-5.381,
600285,20260722,1.0,62.5,10.0,,-0.4,3.17,-2.182,
601991,20260722,-8.0,40.0,10.0,-6.582,-8.53,-9.26,20.242,-6.224
582,20260722,1.0,62.5,10.0,,6.96,5.84,3.189,
600642,20260722,1.0,62.5,10.0,-6.582,-1.93,-1.82,6.867,-6.224
951,20260722,1.0,62.5,10.0,,2.01,6.27,2.235,
688002,20260722,1.0,62.5,10.0,,2.51,-2.67,5.64,
688087,20260722,1.0,62.5,10.0,,-4.34,1.78,-0.154,
600578,20260722,-2.0,55.0,10.0,-6.582,-9.46,-2.94,13.059,-6.224
600726,20260722,-2.0,55.0,10.0,-6.582,-6.44,-11.68,11.298,-6.224
301273,20260722,-7.0,42.5,10.0,,-0.99,-4.12,26.778,
2032,20260722,1.0,62.5,10.0,,-1.65,-1.86,2.51,
600881,20260722,1.0,62.5,10.0,,3.61,13.86,0.0,
688256,20260722,1.0,62.5,10.0,,-7.11,-14.15,-2.78,
301536,20260723,-6.0,45.0,10.0,,-7.3,-18.85,26.394,
301218,20260723,1.0,62.5,10.0,,-5.19,-13.88,2.248,
776,20260723,1.0,62.5,10.0,,-5.63,-6.04,2.857,
300951,20260723,-4.0,50.0,10.0,-2.157,20.53,10.14,17.284,-2.395
300209,20260723,1.0,62.5,10.0,-5.519,-2.68,-5.5,5.253,-7.167
2415,20260723,1.0,62.5,10.0,,2.09,0.62,4.836,
300458,20260723,1.0,62.5,10.0,,-0.61,-19.54,4.439,
601101,20260723,1.0,62.5,10.0,,-7.33,-3.19,5.973,
603296,20260723,-2.0,55.0,10.0,-2.157,-3.04,-9.22,12.993,-2.395
2832,20260723,1.0,62.5,10.0,,13.32,15.33,4.149,
600012,20260723,1.0,62.5,10.0,,8.1,2.7,6.581,
603893,20260723,1.0,62.5,10.0,,-3.88,-12.01,-3.728,
603259,20260723,1.0,62.5,30.0,3.465,-3.48,-1.55,0.354,1.761
938,20260723,-3.0,52.5,10.0,,1.15,-18.07,10.003,
300142,20260723,1.0,62.5,10.0,,-8.88,-7.52,-5.218,
2458,20260723,1.0,62.5,10.0,,-9.84,-5.26,3.816,
601838,20260723,1.0,62.5,10.0,,-0.7,0.97,1.64,
603317,20260723,1.0,62.5,10.0,,-1.92,6.68,2.473,
600919,20260723,1.0,62.5,10.0,,0.0,2.16,2.578,
2293,20260723,1.0,62.5,10.0,,4.01,2.92,3.445,
601939,20260723,1.0,62.5,10.0,,3.91,7.13,4.49,
2948,20260723,1.0,62.5,10.0,,-0.17,2.25,3.22,
688347,20260723,1.0,62.5,10.0,,-14.1,-29.69,4.011,
688578,20260723,1.0,62.5,10.0,,-5.78,-6.42,0.371,
300561,20260723,-2.0,55.0,10.0,-5.519,-6.0,-6.38,9.778,-7.167
601918,20260723,1.0,62.5,10.0,,-4.3,-3.2,5.296,
688202,20260723,1.0,62.5,30.0,3.465,-5.06,-13.38,1.606,1.761
688710,20260723,1.0,62.5,30.0,3.465,-3.16,-11.5,4.571,1.761
2216,20260723,1.0,62.5,10.0,,1.32,3.95,0.541,
600971,20260723,1.0,62.5,10.0,,-4.03,-0.63,0.0,
600936,20260723,-2.0,55.0,10.0,,2.2,7.2,8.705,
601339,20260723,1.0,62.5,10.0,,6.23,8.09,-4.01,
301365,20260723,1.0,62.5,10.0,-4.593,-2.49,-11.4,-2.076,-4.988
977,20260723,1.0,62.5,10.0,,-8.22,-20.6,3.482,
301310,20260723,1.0,62.5,10.0,,-2.11,-10.17,-6.631,
2422,20260723,1.0,62.5,10.0,,-10.83,-15.6,2.906,
429,20260723,1.0,62.5,10.0,,3.15,-2.22,3.254,
2142,20260723,1.0,62.5,10.0,,-0.53,2.84,1.822,
301165,20260723,-10.0,35.0,10.0,,-6.73,-17.56,21.9,
2653,20260723,1.0,62.5,10.0,,-8.13,-14.21,-9.054,
603162,20260723,-2.0,55.0,10.0,,-5.41,-7.33,11.423,
603228,20260723,1.0,62.5,10.0,1.963,4.93,-3.68,4.238,3.54
600483,20260723,1.0,62.5,10.0,,-1.09,-0.09,1.854,
600539,20260723,1.0,62.5,10.0,,-2.97,-10.49,-2.322,
608,20260723,1.0,62.5,10.0,-6.099,-6.9,-15.44,-4.748,-6.888
2841,20260723,1.0,62.5,10.0,,-1.27,-6.11,-4.554,
603127,20260723,1.0,62.5,30.0,3.465,-4.73,-16.27,-8.939,1.761
600985,20260723,1.0,62.5,10.0,,-3.84,1.92,2.482,
600162,20260723,1.0,62.5,10.0,,3.88,12.02,-4.676,
600267,20260723,1.0,62.5,10.0,,-1.76,-3.44,0.584,
2039,20260723,1.0,62.5,10.0,-6.582,-3.75,0.3,5.06,-6.224
601699,20260723,1.0,62.5,10.0,,-7.48,-4.71,6.684,
739,20260723,1.0,62.5,10.0,,-4.03,-1.72,-1.952,
2860,20260723,1.0,62.5,10.0,,19.75,5.39,3.173,
600546,20260723,-2.0,55.0,10.0,,-6.34,-3.63,8.396,
601225,20260723,1.0,62.5,10.0,,-4.09,-2.75,5.781,
600750,20260723,1.0,62.5,10.0,,0.16,4.0,-3.405,
1872,20260723,1.0,62.5,10.0,,1.04,5.21,2.292,
601665,20260723,1.0,62.5,10.0,,-0.32,1.76,2.97,
603373,20260723,1.0,62.5,10.0,,-5.69,-7.06,6.785,
300105,20260723,-9.0,37.5,10.0,,-8.42,-22.66,19.116,
301520,20260723,1.0,62.5,30.0,3.465,17.08,-13.74,-22.806,1.761
601001,20260723,1.0,62.5,10.0,,-6.63,-9.06,-0.114,
300001,20260723,-8.0,40.0,10.0,,-10.9,-10.42,21.196,
300765,20260723,1.0,62.5,10.0,,2.21,-5.41,-3.403,
601991,20260723,-8.0,40.0,10.0,-6.582,-11.87,-13.65,22.847,-6.224
582,20260723,-2.0,55.0,10.0,,2.42,4.25,10.0,
600642,20260723,-2.0,55.0,10.0,-6.582,-3.76,-2.62,10.404,-6.224
951,20260723,-2.0,55.0,10.0,,-2.91,4.45,8.198,
688002,20260723,-2.0,55.0,10.0,,-6.13,-10.38,13.402,
600578,20260723,-4.0,50.0,10.0,-6.582,-9.53,-3.51,15.572,-6.224
301273,20260723,-8.0,40.0,10.0,,14.44,7.32,21.769,
688702,20260723,1.0,62.5,10.0,,-4.75,-19.79,5.221,
603629,20260723,-8.0,40.0,10.0,-2.157,-9.17,-23.44,19.627,-2.395
603823,20260723,1.0,62.5,10.0,,-12.42,-29.06,5.857,
2870,20260723,1.0,62.5,10.0,,1.8,-2.38,-1.605,
600236,20260723,-4.0,50.0,10.0,-6.582,-8.9,-1.83,17.72,-6.224
300483,20260723,-8.0,40.0,10.0,,-5.9,2.38,21.835,
690,20260723,1.0,62.5,10.0,-6.582,-1.82,0.4,7.543,-6.224
600885,20260723,1.0,62.5,10.0,,-4.51,-1.03,7.212,
301536,20260724,-6.0,45.0,10.0,,-4.67,-14.34,43.495,
301218,20260724,-2.0,55.0,10.0,,-5.01,1.42,13.75,
2774,20260724,-4.0,50.0,10.0,-3.012,-7.02,-7.95,17.993,-3.903
601678,20260724,-6.0,45.0,10.0,,-2.23,-6.4,26.012,
1229,20260724,-2.0,55.0,10.0,,-10.28,-18.46,9.258,
2415,20260724,1.0,62.5,10.0,,-3.22,1.95,7.059,
300458,20260724,-4.0,50.0,10.0,,-2.53,-17.73,16.548,
603296,20260724,-8.0,40.0,10.0,-2.157,-2.73,-5.49,22.896,-2.395
2832,20260724,-2.0,55.0,10.0,,7.82,15.41,8.567,
600012,20260724,1.0,62.5,10.0,,2.73,-1.22,3.737,
688072,20260724,-8.0,40.0,80.0,15.691,-8.98,-13.65,13.149,14.864
603893,20260724,-2.0,55.0,10.0,,-7.32,-14.23,9.861,
603259,20260724,1.0,62.5,30.0,3.465,-0.39,1.13,6.031,1.761
688266,20260724,1.0,62.5,10.0,,-2.1,-8.94,4.489,
938,20260724,-4.0,50.0,10.0,,-9.02,-14.96,17.99,
601838,20260724,1.0,62.5,10.0,,0.33,0.43,1.096,
600919,20260724,1.0,62.5,10.0,,0.87,2.69,2.299,
2293,20260724,1.0,62.5,10.0,,3.96,2.58,1.763,
601939,20260724,1.0,62.5,10.0,,3.81,5.96,0.984,
2948,20260724,1.0,62.5,10.0,,2.99,2.81,1.421,
301345,20260724,1.0,62.5,10.0,,-4.98,-0.79,6.021,
601168,20260724,-2.0,55.0,10.0,,-0.03,4.12,14.502,
300561,20260724,1.0,62.5,10.0,-5.519,8.15,7.05,-3.309,-7.167
601918,20260724,1.0,62.5,10.0,,2.97,2.55,-1.232,
688202,20260724,0.0,60.0,30.0,3.465,-1.53,-8.71,13.427,1.761
688710,20260724,-2.0,55.0,30.0,3.465,4.59,-4.39,17.584,1.761
2216,20260724,1.0,62.5,10.0,,5.52,4.58,0.474,
600971,20260724,1.0,62.5,10.0,,4.12,5.05,-0.262,
600936,20260724,-2.0,55.0,10.0,,3.41,6.41,8.772,
601339,20260724,1.0,62.5,10.0,,1.13,0.5,1.646,
977,20260724,-2.0,55.0,10.0,,-12.86,-16.5,10.22,
2422,20260724,1.0,62.5,10.0,,-7.86,-7.0,3.874,
429,20260724,1.0,62.5,10.0,,2.32,1.31,0.364,
2142,20260724,1.0,62.5,10.0,,-0.13,-0.25,1.169,
301165,20260724,-8.0,40.0,10.0,,-17.98,-7.83,37.371,
603162,20260724,1.0,62.5,10.0,,0.27,-1.18,5.128,
603228,20260724,1.0,62.5,10.0,1.963,0.97,-2.55,4.045,3.54
600483,20260724,1.0,62.5,10.0,,3.55,1.59,-0.093,
600539,20260724,-2.0,55.0,10.0,,-29.27,-29.57,9.656,
688796,20260724,0.0,60.0,30.0,3.465,-9.4,-14.22,9.188,1.761
688046,20260724,0.0,60.0,30.0,3.465,-1.4,-6.18,12.931,1.761
608,20260724,1.0,62.5,10.0,-6.099,-6.37,-5.28,0.308,-6.888
2841,20260724,1.0,62.5,10.0,,-0.42,0.85,-4.862,
603127,20260724,1.0,62.5,30.0,3.465,-1.04,-6.44,-5.571,1.761
651,20260724,1.0,62.5,10.0,-1.758,3.02,4.63,1.277,-2.402
600985,20260724,1.0,62.5,10.0,,5.87,4.28,3.099,
600162,20260724,1.0,62.5,10.0,,-2.23,18.22,-11.111,
600267,20260724,1.0,62.5,10.0,,2.16,-0.09,2.12,
601699,20260724,1.0,62.5,10.0,,4.18,1.82,5.432,
739,20260724,1.0,62.5,10.0,,5.46,3.22,0.153,
688758,20260724,1.0,62.5,10.0,,-1.26,-9.89,5.705,
2860,20260724,-2.0,55.0,10.0,,7.09,-7.59,9.951,
600546,20260724,1.0,62.5,10.0,,2.8,3.95,4.149,
603137,20260724,1.0,62.5,10.0,-4.593,-9.32,-4.87,-8.111,-4.988
600750,20260724,1.0,62.5,10.0,,6.24,6.89,-2.063,
1872,20260724,1.0,62.5,10.0,,3.29,5.63,-4.591,
601665,20260724,1.0,62.5,10.0,,1.46,3.07,2.306,
603373,20260724,1.0,62.5,10.0,,-0.53,-4.88,2.033,
300105,20260724,1.0,62.5,10.0,,-6.1,-16.54,0.989,
600396,20260724,-6.0,45.0,10.0,-6.582,15.43,0.71,26.781,-6.224
300001,20260724,-4.0,50.0,10.0,,-3.8,-1.18,16.288,
300765,20260724,1.0,62.5,10.0,,4.31,4.36,-3.529,
601991,20260724,-2.0,55.0,10.0,-6.582,2.32,-1.99,8.448,-6.224
582,20260724,-2.0,55.0,10.0,,4.5,5.26,8.318,
951,20260724,-2.0,55.0,10.0,,4.88,4.79,8.121,
688002,20260724,-8.0,40.0,10.0,,-2.35,-5.25,19.649,
688702,20260724,-6.0,45.0,10.0,,-9.36,-11.72,25.25,
603629,20260724,-8.0,40.0,10.0,-2.157,-7.67,-8.56,19.628,-2.395
603823,20260724,-2.0,55.0,10.0,,-26.37,-37.73,8.165,
600236,20260724,1.0,62.5,10.0,-6.582,5.1,4.14,0.753,-6.224
300246,20260724,-8.0,40.0,10.0,,6.13,10.31,19.671,
300759,20260724,0.0,60.0,30.0,3.465,-3.1,-4.19,8.596,1.761
603118,20260724,1.0,62.5,10.0,,11.45,-2.81,5.485,
300929,20260724,1.0,62.5,10.0,,-8.87,-9.27,4.819,
600428,20260724,1.0,62.5,10.0,,10.53,14.47,1.27,
2955,20260724,-2.0,55.0,10.0,,3.08,0.22,13.267,
2396,20260724,-3.0,52.5,10.0,,-18.61,-19.42,9.917,
301127,20260724,-8.0,40.0,10.0,,-26.79,-33.43,24.836,
2199,20260724,1.0,62.5,10.0,,13.47,15.85,4.796,
300628,20260724,1.0,62.5,10.0,,5.11,6.84,-0.79,
301536,20260727,-8.0,40.0,10.0,,-16.7,-16.45,21.894,
301323,20260727,-8.0,40.0,10.0,,-7.27,-10.97,22.901,
603993,20260727,1.0,62.5,10.0,,0.53,1.7,7.615,
3013,20260727,-6.0,45.0,10.0,-4.593,-6.38,1.11,25.486,-4.988
301218,20260727,1.0,62.5,10.0,,-11.6,-8.77,4.816,
2774,20260727,-2.0,55.0,10.0,-3.012,-10.62,-6.7,8.842,-3.903
300951,20260727,-6.0,45.0,10.0,-2.157,-2.04,2.08,39.315,-2.395
2415,20260727,1.0,62.5,10.0,,-2.57,3.8,7.905,
300458,20260727,-2.0,55.0,10.0,,-20.21,-19.33,14.616,
603296,20260727,-8.0,40.0,10.0,-2.157,-5.76,-11.62,18.627,-2.395
2832,20260727,-2.0,55.0,10.0,,8.86,7.76,8.412,
600012,20260727,1.0,62.5,10.0,,-1.63,-4.61,-1.766,
688072,20260727,-21.0,7.5,80.0,15.691,-14.8,-21.45,24.307,14.864
603893,20260727,1.0,62.5,10.0,,-13.47,-12.85,4.836,
603259,20260727,1.0,62.5,30.0,3.465,1.77,4.22,0.354,1.761
688266,20260727,1.0,62.5,10.0,,-15.54,-22.72,0.527,
2156,20260727,-21.0,7.5,80.0,15.691,-22.45,-28.76,21.698,14.864
938,20260727,-2.0,55.0,10.0,,-16.02,-17.27,10.029,
688057,20260727,1.0,62.5,10.0,,-10.61,-8.11,-0.238,
601838,20260727,1.0,62.5,10.0,,2.41,1.09,-1.461,
600919,20260727,1.0,62.5,10.0,,2.6,1.48,-0.261,
2293,20260727,1.0,62.5,10.0,,1.35,-1.89,0.812,
601939,20260727,1.0,62.5,10.0,,5.28,0.29,-0.766,
2948,20260727,1.0,62.5,10.0,,2.61,2.61,0.524,
301345,20260727,-2.0,55.0,10.0,,-11.61,-2.94,8.406,
601918,20260727,1.0,62.5,10.0,,-0.31,-4.95,-5.131,
688202,20260727,-2.0,55.0,30.0,3.465,-13.87,-17.06,15.071,1.761
688710,20260727,0.0,60.0,30.0,3.465,-9.65,-11.78,13.752,1.761
2216,20260727,1.0,62.5,10.0,,4.11,1.24,0.468,
600971,20260727,1.0,62.5,10.0,,3.67,4.99,-2.16,
600936,20260727,-2.0,55.0,10.0,,5.93,15.42,14.222,
601339,20260727,1.0,62.5,10.0,,0.74,1.24,5.752,
688099,20260727,-2.0,55.0,10.0,,-5.22,-3.94,14.918,
301365,20260727,-2.0,55.0,10.0,-4.593,-14.61,-9.28,14.226,-4.988
977,20260727,1.0,62.5,10.0,,-16.27,-13.14,4.564,
2422,20260727,1.0,62.5,10.0,,-9.03,-12.14,-0.607,
429,20260727,1.0,62.5,10.0,,-5.01,-2.5,3.36,
2142,20260727,1.0,62.5,10.0,,3.46,1.54,-1.574,
603162,20260727,1.0,62.5,10.0,,1.63,1.82,4.804,
600483,20260727,1.0,62.5,10.0,,2.05,3.07,-5.0,
600539,20260727,-4.0,50.0,10.0,,-11.4,-19.75,17.051,
688046,20260727,-6.0,45.0,30.0,3.465,-13.37,-12.89,21.492,1.761
2841,20260727,1.0,62.5,10.0,,-6.28,1.33,-1.604,
603127,20260727,1.0,62.5,30.0,3.465,-19.07,-17.05,5.745,1.761
600985,20260727,1.0,62.5,10.0,,3.36,-1.81,-4.289,
600177,20260727,1.0,62.5,10.0,,1.94,0.65,-1.896,
600162,20260727,1.0,62.5,10.0,,5.47,13.14,1.818,
600267,20260727,1.0,62.5,10.0,,-1.54,-2.39,-4.739,
601699,20260727,1.0,62.5,10.0,,1.68,-1.54,-3.139,
739,20260727,1.0,62.5,10.0,,-1.57,-1.13,1.898,
688758,20260727,1.0,62.5,10.0,,-4.17,-4.12,1.375,
2860,20260727,-2.0,55.0,10.0,,-4.08,-14.5,12.759,
600546,20260727,1.0,62.5,10.0,,2.38,1.23,-3.203,
601225,20260727,1.0,62.5,10.0,,0.69,-1.59,-1.76,
600750,20260727,1.0,62.5,10.0,,5.12,5.52,-2.875,
1872,20260727,1.0,62.5,10.0,,6.47,6.0,-7.048,
601665,20260727,1.0,62.5,10.0,,2.91,2.75,0.162,
603373,20260727,1.0,62.5,10.0,,-4.45,-0.87,-3.504,
300001,20260727,1.0,62.5,10.0,,-1.81,3.87,4.254,
600285,20260727,1.0,62.5,10.0,,5.06,3.31,-2.061,
601991,20260727,1.0,62.5,10.0,-6.582,-4.75,1.15,-2.508,-6.224
582,20260727,-2.0,55.0,10.0,,1.87,4.07,13.595,
951,20260727,1.0,62.5,10.0,,7.97,2.69,7.47,
688002,20260727,-8.0,40.0,10.0,,-9.72,-8.37,22.467,
688702,20260727,-2.0,55.0,10.0,,-18.37,-13.53,13.987,
603629,20260727,-4.0,50.0,10.0,-2.157,-19.74,-14.38,17.648,-2.395
600236,20260727,1.0,62.5,10.0,-6.582,3.18,6.56,-9.589,-6.224
600885,20260727,-2.0,55.0,10.0,,0.32,3.98,9.968,
300759,20260727,1.0,62.5,30.0,3.465,-5.51,-5.35,3.997,1.761
300929,20260727,-8.0,40.0,10.0,,-12.04,-13.76,20.192,
600428,20260727,1.0,62.5,10.0,,4.47,7.99,-3.41,
2955,20260727,-4.0,50.0,10.0,,-6.73,-5.98,17.217,
2396,20260727,-2.0,55.0,10.0,,-18.97,-17.21,8.907,
601088,20260727,1.0,62.5,10.0,,2.63,-1.8,-2.839,
600674,20260727,1.0,62.5,10.0,-6.582,2.07,1.49,-1.339,-6.224
688309,20260727,-8.0,40.0,10.0,,-6.27,-4.04,23.432,
603558,20260727,1.0,62.5,10.0,,3.77,1.92,7.502,
333,20260727,1.0,62.5,10.0,-1.758,5.74,2.12,-0.202,-2.402
688069,20260727,-2.0,55.0,10.0,,-10.99,-4.92,10.642,
600060,20260727,1.0,62.5,10.0,1.019,1.28,0.34,5.801,1.078
301536,20260728,1.0,62.5,10.0,,-5.78,-9.49,-2.766,
603993,20260728,1.0,62.5,10.0,,2.63,0.89,1.713,
300802,20260728,-6.0,45.0,10.0,,-7.55,-7.01,34.666,
3013,20260728,-4.0,50.0,10.0,-4.593,2.61,7.54,16.357,-4.988
2774,20260728,1.0,62.5,10.0,-3.012,-1.46,-1.86,1.115,-3.903
2925,20260728,-2.0,55.0,10.0,-2.157,-0.64,3.36,12.193,-2.395
601678,20260728,-2.0,55.0,10.0,,-2.48,0.16,10.169,
300209,20260728,1.0,62.5,10.0,-5.519,4.77,26.32,-0.408,-7.167
703,20260728,1.0,62.5,10.0,,5.3,3.21,4.508,
603679,20260728,-2.0,55.0,10.0,,7.16,19.82,14.751,
2141,20260728,-4.0,50.0,10.0,1.963,-1.06,-3.18,16.939,3.54
2415,20260728,1.0,62.5,10.0,,3.26,5.95,2.934,
300458,20260728,1.0,62.5,10.0,,-14.7,-15.72,4.743,
603296,20260728,1.0,62.5,10.0,-2.157,-2.52,-8.19,5.596,-2.395
600012,20260728,1.0,62.5,10.0,,-6.75,-8.72,5.862,
938,20260728,1.0,62.5,10.0,,-14.61,-16.01,0.048,
603682,20260728,-2.0,55.0,10.0,,12.02,18.79,11.255,
601838,20260728,1.0,62.5,10.0,,0.49,-1.85,1.545,
603317,20260728,1.0,62.5,10.0,,9.86,8.19,-0.072,
600919,20260728,1.0,62.5,10.0,,2.34,-0.87,2.208,
2293,20260728,1.0,62.5,10.0,,-2.62,-4.28,-3.797,
601939,20260728,1.0,62.5,10.0,,2.17,-4.9,4.416,
2948,20260728,1.0,62.5,10.0,,1.56,-1.04,1.947,
601168,20260728,-2.0,55.0,10.0,,4.29,3.66,8.828,
688253,20260728,-2.0,55.0,10.0,,-0.07,-2.03,8.65,
688710,20260728,1.0,62.5,30.0,3.465,-10.99,-7.13,3.238,1.761
2216,20260728,1.0,62.5,10.0,,1.3,-1.76,2.832,
600971,20260728,1.0,62.5,10.0,,5.61,5.75,-0.78,
600936,20260728,-2.0,55.0,10.0,,3.91,14.87,10.846,
601339,20260728,1.0,62.5,10.0,,-0.12,2.12,2.168,
301310,20260728,1.0,62.5,10.0,,-7.81,-10.86,-8.772,
429,20260728,1.0,62.5,10.0,,-2.1,-3.65,5.259,
2142,20260728,1.0,62.5,10.0,,0.0,-1.19,1.434,
301165,20260728,1.0,62.5,10.0,,5.36,-3.94,4.095,
603162,20260728,1.0,62.5,10.0,,1.3,-0.09,5.756,
603228,20260728,1.0,62.5,10.0,1.963,2.11,12.36,-0.014,3.54
600483,20260728,1.0,62.5,10.0,,-0.55,-0.64,-2.603,
601000,20260728,-1.0,57.5,10.0,,4.98,3.68,2.198,
688046,20260728,1.0,62.5,30.0,3.465,-6.1,3.5,5.287,1.761
608,20260728,1.0,62.5,10.0,-6.099,-2.09,5.78,7.812,-6.888
603127,20260728,1.0,62.5,30.0,3.465,-10.38,-4.31,-7.227,1.761
600985,20260728,1.0,62.5,10.0,,3.99,1.79,-2.352,
2303,20260728,-2.0,55.0,10.0,,2.0,9.35,10.896,
600162,20260728,1.0,62.5,10.0,,19.1,21.35,2.682,
600267,20260728,1.0,62.5,10.0,,-1.86,2.97,-3.777,
739,20260728,1.0,62.5,10.0,,2.12,11.72,-2.881,
688758,20260728,1.0,62.5,10.0,,-5.54,12.54,-8.383,
603137,20260728,-2.0,55.0,10.0,-4.593,3.22,7.43,8.932,-4.988
601225,20260728,1.0,62.5,10.0,,1.72,-1.89,1.751,
600750,20260728,1.0,62.5,10.0,,4.06,2.44,-1.211,
1872,20260728,1.0,62.5,10.0,,4.04,4.37,-2.067,
601665,20260728,1.0,62.5,10.0,,1.92,-1.28,3.317,
300105,20260728,1.0,62.5,10.0,,-13.66,-8.73,1.498,
301520,20260728,-7.0,42.5,30.0,3.465,-21.66,-21.59,30.107,1.761
300765,20260728,1.0,62.5,10.0,,0.9,-0.85,-6.152,
600285,20260728,1.0,62.5,10.0,,2.45,1.65,0.268,
582,20260728,-2.0,55.0,10.0,,0.65,2.43,10.224,
951,20260728,1.0,62.5,10.0,,5.17,-1.36,0.182,
301273,20260728,-3.0,52.5,10.0,,-7.87,-8.96,10.923,
600236,20260728,1.0,62.5,10.0,-6.582,8.85,11.47,-11.733,-6.224
300246,20260728,-4.0,50.0,10.0,,6.76,,15.272,
300759,20260728,1.0,62.5,30.0,3.465,-3.64,4.53,-4.167,1.761
300929,20260728,-2.0,55.0,10.0,,-1.1,0.22,9.558,
600428,20260728,-1.0,57.5,10.0,,5.41,7.92,2.836,
2955,20260728,-2.0,55.0,10.0,,-1.89,-1.09,13.389,
2199,20260728,-6.0,45.0,10.0,,15.26,14.08,25.077,
601088,20260728,1.0,62.5,10.0,,-0.65,-6.18,0.754,
600674,20260728,-1.0,57.5,10.0,-6.582,0.76,-2.04,0.511,-6.224
688309,20260728,-4.0,50.0,10.0,,-2.7,0.32,15.004,
603558,20260728,-2.0,55.0,10.0,,0.86,-1.95,9.864,
333,20260728,1.0,62.5,10.0,-1.758,2.64,-0.25,1.305,-2.402
688069,20260728,1.0,62.5,10.0,,1.04,5.61,0.421,
600060,20260728,1.0,62.5,10.0,1.019,-1.58,-1.09,-0.225,1.078
300983,20260728,-8.0,40.0,10.0,-4.593,-6.95,2.93,19.274,-4.988
2606,20260728,1.0,62.5,10.0,-5.784,8.04,8.48,5.019,-6.381
600872,20260728,1.0,62.5,10.0,,6.28,3.77,0.315,
301053,20260728,1.0,62.5,10.0,,2.85,-0.23,-1.65,
605098,20260728,1.0,62.5,10.0,,4.17,7.0,5.415,
688105,20260728,1.0,62.5,10.0,,-4.7,0.98,3.998,
2687,20260728,1.0,62.5,10.0,,-9.51,-6.84,4.126,
301536,20260729,1.0,62.5,10.0,,-15.56,-7.31,-8.153,
603993,20260729,1.0,62.5,10.0,,0.42,7.17,-2.703,
668,20260729,-6.0,45.0,10.0,,-9.78,-5.27,39.041,
603225,20260729,1.0,62.5,10.0,-5.134,0.36,-2.09,4.976,-4.424
3013,20260729,-8.0,40.0,10.0,-4.593,2.43,7.88,23.466,-4.988
2925,20260729,-2.0,55.0,10.0,-2.157,-2.27,4.36,13.376,-2.395
